system:index,EVI,ReachID,day,month,year,.geo
19990101_00000000000000000000,0.014973837253330789,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990202_00000000000000000000,0.015918378742060885,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990306_00000000000000000000,0.014109038860386287,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990407_00000000000000000000,0.028841166642690225,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990509_00000000000000000000,0.043253741383641235,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990610_00000000000000000000,0.055423032947216344,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990712_00000000000000000000,0.10235536904075082,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990813_00000000000000000000,0.12978171205161076,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
19990914_00000000000000000000,0.0644544194704246,2.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-110.13787858895554,31.464147117557626],[-110.13766010314754,31.463363598063886],[-110.1338743286665,31.449879215179028],[-110.13286215643375,31.446272948403],[-110.13258568833098,31.445291408523136],[-110.13112309925621,31.440064287665685],[-110.13099377209407,31.43961155842394],[-110.12673089608573,31.43953545656651],[-110.12530394461218,31.43950885474142],[-110.12370759079117,31.439482195075026],[-110.11606913332983,31.43934906509291],[-110.11559200501759,31.43933757823628],[-110.11518176579864,31.439329979511378],[-110.11405365457003,31.439086530922157],[-110.11387525447584,31.439048496180956],[-110.11387970766157,31.438979991919837],[-110.11389306721891,31.43690273774876],[-110.11389306721891,31.436400531801407],[-110.1139688622631,31.425065966158687],[-110.11397785951706,31.42366187394516],[-110.11635895485031,31.423661889985002],[-110.11781260825944,31.423658117833156],[-110.11886056737083,31.423658091655255],[-110.11995306019946,31.423658068411132],[-110.12241442403615,31.423654309741867],[-110.12243223698611,31.420180125867436],[-110.12244568758125,31.417303358848],[-110.12245459405655,31.41630246420824],[-110.1139421431459,31.416382397594347],[-110.1139421431459,31.416313937551525],[-110.11394659633203,31.40909100121659],[-110.11394659633203,31.40901484627692],[-110.11394659633203,31.409011084505863],[-110.11394659633203,31.408950143798393],[-110.08840038736504,31.40895014350399],[-110.08833350104516,31.409098635766192],[-110.0884851766898,31.423715133818906],[-110.08633136735257,31.42369991435187],[-110.0861084439101,31.423699901255656],[-110.08600584280549,31.423696112382316],[-110.08574284234372,31.4236960980883],[-110.08404833649084,31.423680926697305],[-110.08384767876305,31.423680881458555],[-110.07128196397393,31.42358193651312],[-110.07129086982061,31.42553019173579],[-110.07129086982063,31.42607425032292],[-110.07131313443782,31.431081571345274],[-110.07560276668812,31.431020658419293],[-110.07560276668812,31.42728431640971],[-110.07975420065318,31.42733756090288],[-110.07973193577307,31.42942266310419],[-110.07973193577307,31.42971557222252],[-110.07971857684534,31.431013090270923],[-110.08811503001094,31.430921750170214],[-110.088560969085,31.430914132062334],[-110.088560969085,31.430929345203328],[-110.088560969085,31.43109292814096],[-110.08855651605435,31.433881800548274],[-110.08855651605435,31.4343460397263],[-110.08855206302374,31.436339612239962],[-110.08855206302374,31.436347218465723],[-110.0848465149544,31.43716144276412],[-110.08493566599115,31.4374810278071],[-110.08558226125209,31.43980937359135],[-110.08564914731646,31.440052833632052],[-110.08625557519196,31.442240376980216],[-110.0863938004693,31.442734916220395],[-110.08642506246863,31.442852859934504],[-110.08652757275509,31.443218141723868],[-110.08676394626377,31.44407022191818],[-110.08705820912543,31.445143049437114],[-110.08850744184103,31.4503623220393],[-110.08889540085201,31.451762222362696],[-110.08902472056873,31.45223392092904],[-110.09234669121416,31.46420794387352],[-110.13787858895554,31.464147117557626]]]}"
