system:index,NDVI,day,month,name,year,.geo
LC08_035038_20160221_00000000000000000034_0,0.16212736,21,2,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000038_0,0.21656452,21,2,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000019_0,0.26313296,21,2,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000000b_0,0.27052253,21,2,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000000d_0,0.1985335,21,2,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000012_0,0.19592938,21,2,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000002_0,0.2682607,21,2,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000000a_0,0.21474524,21,2,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000036_0,0.22905634,21,2,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000005_0,0.2564488,21,2,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000006_0,0.18237439,21,2,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000013_0,0.21167251,21,2,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000029_0,0.16131209,21,2,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000031_0,0.16131209,21,2,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000001_0,0.21141966,21,2,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000008_0,0.21141966,21,2,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000001a_0,0.16982818,21,2,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000001f_0,0.16982818,21,2,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000022_0,0.16982818,21,2,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000021_0,0.33459467,21,2,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000023_0,0.18048517,21,2,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000026_0,0.17332737,21,2,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000002d_0,0.16749133,21,2,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000000_0,0.26186046,21,2,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000003_0,0.26186046,21,2,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000007_0,0.22878511,21,2,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000009_0,0.22878511,21,2,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000002b_0,0.16544965,21,2,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000032_0,0.16014455,21,2,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000037_0,0.20605172,21,2,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000033_0,0.14075425,21,2,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000002a_0,0.1588541,21,2,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000002f_0,0.24857987,21,2,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000004_0,0.26497012,21,2,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_0000000000000000000c_0,0.29289097,21,2,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000015_0,0.19385585,21,2,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000014_0,0.20585783,21,2,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160221_00000000000000000016_0,0.20585783,21,2,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000027_0,-0.012997323,8,3,D-22-22 06AAA3 [LSP-3],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000028_0,-0.012997323,8,3,D-22-22 06AAA7 [LSP-2],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000e_0,-0.01918598,8,3,D-23-22 09ACD1 [HERSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000f_0,-0.01918598,8,3,D-23-22 09ACD2 [HERSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001c_0,-0.013286693,8,3,D-22-22 17BDD2 [COTUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000024_0,-0.011923718,8,3,D-21-22 19CDB2 [CLRSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000010_0,-0.018498465,8,3,D-23-22 04DCD1 [HER-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000017_0,-0.018498465,8,3,D-23-22 04DCD2 [HER-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001e_0,-0.013125773,8,3,D-22-22 06ABD [LSP-6],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000035_0,0.015435263,8,3,D-19-21 21ACC2 [CONLID],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000025_0,-0.006358238,8,3,D-21-21 13BAB4 [MOSLNW],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000030_0,0.1259269,8,3,D-19-21 28ACD [TOM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000011_0,-0.008464651,8,3,D-22-22 33BBC [HUN-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001b_0,-0.0090254,8,3,D-22-22 17ACC1 [COT-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000020_0,-0.0090254,8,3,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002c_0,0.13682297,8,3,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002e_0,0.21324937,8,3,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001d_0,-0.01130918,8,3,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000018_0,-0.010992229,8,3,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000034_0,0.23948331,8,3,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000038_0,0.20592934,8,3,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000019_0,-0.008418858,8,3,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000b_0,-0.010960225,8,3,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000d_0,-0.010316947,8,3,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000012_0,-0.006750683,8,3,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000002_0,-0.015147402,8,3,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000a_0,-0.012225112,8,3,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000036_0,0.29339644,8,3,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000005_0,-0.017006965,8,3,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000006_0,-0.016509144,8,3,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000013_0,-0.008528586,8,3,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000029_0,-0.006956731,8,3,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000031_0,-0.006956731,8,3,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000001_0,-0.014112516,8,3,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000008_0,-0.014112516,8,3,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001a_0,-0.012121689,8,3,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000001f_0,-0.012121689,8,3,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000022_0,-0.012121689,8,3,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000021_0,-0.011673667,8,3,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000023_0,-0.011501999,8,3,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000026_0,-0.006156297,8,3,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002d_0,0.17232956,8,3,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000000_0,-0.015194561,8,3,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000003_0,-0.015194561,8,3,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000007_0,-0.014092476,8,3,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000009_0,-0.014092476,8,3,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002b_0,0.2146991,8,3,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000032_0,0.22743374,8,3,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000037_0,0.2363663,8,3,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000033_0,-0.005477801,8,3,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002a_0,-0.011945013,8,3,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000002f_0,0.18615068,8,3,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000004_0,-0.015650596,8,3,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_0000000000000000000c_0,-0.012653611,8,3,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000015_0,-0.021880278,8,3,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000014_0,-0.018498465,8,3,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160308_00000000000000000016_0,-0.018498465,8,3,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000027_0,0.19260459,24,3,D-22-22 06AAA3 [LSP-3],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000028_0,0.19260459,24,3,D-22-22 06AAA7 [LSP-2],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000e_0,0.20356727,24,3,D-23-22 09ACD1 [HERSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000f_0,0.20356727,24,3,D-23-22 09ACD2 [HERSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001c_0,0.18131784,24,3,D-22-22 17BDD2 [COTUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000024_0,0.16978446,24,3,D-21-22 19CDB2 [CLRSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000010_0,0.31949833,24,3,D-23-22 04DCD1 [HER-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000017_0,0.31949833,24,3,D-23-22 04DCD2 [HER-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001e_0,0.16238068,24,3,D-22-22 06ABD [LSP-6],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000035_0,0.19246382,24,3,D-19-21 21ACC2 [CONLID],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000025_0,0.17963785,24,3,D-21-21 13BAB4 [MOSLNW],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000030_0,0.16782345,24,3,D-19-21 28ACD [TOM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000011_0,0.18669242,24,3,D-22-22 33BBC [HUN-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001b_0,0.5233097,24,3,D-22-22 17ACC1 [COT-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000020_0,0.5233097,24,3,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002c_0,0.17062697,24,3,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002e_0,0.1614728,24,3,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001d_0,0.5256786,24,3,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000018_0,0.39562765,24,3,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000034_0,0.16463047,24,3,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000038_0,0.23187713,24,3,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000019_0,0.6047762,24,3,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000b_0,0.4047137,24,3,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000d_0,0.23133846,24,3,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000012_0,0.1707907,24,3,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000002_0,0.7056367,24,3,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000a_0,0.17987223,24,3,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000036_0,0.34094977,24,3,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000005_0,0.27892202,24,3,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000006_0,0.16842896,24,3,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000013_0,0.21378498,24,3,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000029_0,0.19326365,24,3,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000031_0,0.19326365,24,3,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000001_0,0.22412588,24,3,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000008_0,0.22412588,24,3,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001a_0,0.21854396,24,3,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000001f_0,0.21854396,24,3,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000022_0,0.21854396,24,3,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000021_0,0.7713286,24,3,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000023_0,0.17036349,24,3,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000026_0,0.17444628,24,3,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002d_0,0.20316869,24,3,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000000_0,0.53818107,24,3,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000003_0,0.53818107,24,3,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000007_0,0.5895685,24,3,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000009_0,0.5895685,24,3,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002b_0,0.16104303,24,3,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000032_0,0.18236665,24,3,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000037_0,0.28975433,24,3,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000033_0,0.14700621,24,3,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002a_0,0.1534565,24,3,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000002f_0,0.25466278,24,3,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000004_0,0.36090282,24,3,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_0000000000000000000c_0,0.49207163,24,3,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000015_0,0.2080263,24,3,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000014_0,0.31949833,24,3,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160324_00000000000000000016_0,0.31949833,24,3,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000027_0,0.23408596,9,4,D-22-22 06AAA3 [LSP-3],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000028_0,0.23408596,9,4,D-22-22 06AAA7 [LSP-2],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000000e_0,0.22707412,9,4,D-23-22 09ACD1 [HERSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000000f_0,0.22707412,9,4,D-23-22 09ACD2 [HERSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000001c_0,0.18740147,9,4,D-22-22 17BDD2 [COTUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000024_0,0.19649723,9,4,D-21-22 19CDB2 [CLRSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000010_0,0.411236,9,4,D-23-22 04DCD1 [HER-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000017_0,0.411236,9,4,D-23-22 04DCD2 [HER-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000001e_0,0.21164386,9,4,D-22-22 06ABD [LSP-6],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000035_0,0.19973168,9,4,D-19-21 21ACC2 [CONLID],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000025_0,0.21029957,9,4,D-21-21 13BAB4 [MOSLNW],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000030_0,0.18438599,9,4,D-19-21 28ACD [TOM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000011_0,0.20687394,9,4,D-22-22 33BBC [HUN-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000001b_0,0.5157489,9,4,D-22-22 17ACC1 [COT-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000020_0,0.5157489,9,4,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000002c_0,0.20762841,9,4,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000002e_0,0.18087478,9,4,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_0000000000000000001d_0,0.4980894,9,4,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000018_0,0.4049861,9,4,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000034_0,0.16597517,9,4,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20160409_00000000000000000038_0,0.2706575,9,4,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
