system:index,EVI,day,month,name,year,.geo
20000913_00000000000000000028_0,0.2598189579356057,13,9,D-22-22 06AAA7 [LSP-2],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000e_0,0.1562200071689496,13,9,D-23-22 09ACD1 [HERSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000f_0,0.1628133363407567,13,9,D-23-22 09ACD2 [HERSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001c_0,0.10724104363453536,13,9,D-22-22 17BDD2 [COTUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000024_0,0.13574043436938998,13,9,D-21-22 19CDB2 [CLRSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000010_0,0.3335504382575674,13,9,D-23-22 04DCD1 [HER-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000017_0,0.3335504382575674,13,9,D-23-22 04DCD2 [HER-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001e_0,0.20302133718405724,13,9,D-22-22 06ABD [LSP-6],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000035_0,0.21347661917059635,13,9,D-19-21 21ACC2 [CONLID],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000025_0,0.1945472332099869,13,9,D-21-21 13BAB4 [MOSLNW],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000030_0,0.16713140385865555,13,9,D-19-21 28ACD [TOM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000011_0,0.18315689542439373,13,9,D-22-22 33BBC [HUN-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001b_0,0.30704216566866277,13,9,D-22-22 17ACC1 [COT-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000020_0,0.30704216566866277,13,9,D-22-22 17ACC2 [COT-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002c_0,0.15231742899456485,13,9,D-20-21 10AAC2 [FBK-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002e_0,0.1701852304815469,13,9,D-20-21 15DDB [BOQ-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001d_0,0.3756086740675799,13,9,D-22-22 06AAA1 [LSPLED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000018_0,0.23452863901468757,13,9,D-22-22 17ACC3 [COTBLM],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000034_0,0.16785147208036288,13,9,D-20-21 15DBD1 [BOQ-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000038_0,0.2999870359721424,13,9,D-19-21 05AAA2 [STD-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000019_0,0.2795597542536095,13,9,D-22-22 28CAA1 [HUN-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000b_0,0.2790670184412821,13,9,D-23-22 22CBB2 [KOL-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000d_0,0.2897946571684529,13,9,D-23-22 22CBB3 [KOL-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000012_0,0.17187551529654338,13,9,D-22-22 28CCD [HUN-SO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000002_0,0.32877170282450374,13,9,D-23-22 33DCD2 [PALO DEEP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000a_0,0.1319823026405148,13,9,D-23-22 33ABD02 [ULLRICH],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000036_0,0.2564506120241751,13,9,D-19-21 08DAC1 [SUM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000005_0,0.3465725261876925,13,9,D-24-22 08DBA2 [PLS-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000006_0,0.19058917640003498,13,9,D-24-22 04ADD [PAL-SA],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000013_0,0.13336071460582855,13,9,D-22-22 28CAA2 [HUN-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000029_0,0.1385053770081074,13,9,D-21-21 13BAB1 [MOSLNS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000031_0,0.1385053770081074,13,9,D-21-21 13BAB2 [MOSLND],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000001_0,0.20838979050871864,13,9,D-24-22 04CBC2 [PALUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000008_0,0.20838979050871864,13,9,D-24-22 04CBC1 [PALUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001a_0,0.20200678464871036,13,9,D-22-22 06AAA4 [LSP-4],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000001f_0,0.20200678464871036,13,9,D-22-22 06AAA6 [LSP-1],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000022_0,0.20200678464871036,13,9,D-22-22 06AAA5 [LSP-5],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000021_0,0.40970626937573884,13,9,D-22-22 05BBD2 [LSPUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000023_0,0.13574043436938998,13,9,D-21-22 19CDB1 [CLRSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000026_0,0.22294293262312329,13,9,D-21-21 13BAC1 [MOSWAS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002d_0,0.10409978083260385,13,9,D-20-21 03CBA [FBK-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000000_0,0.330996368761131,13,9,D-24-22 04CBA3 [PAL-US],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000003_0,0.330996368761131,13,9,D-24-22 04CBA4 [PAL-UD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000007_0,0.3060960388758076,13,9,D-24-22 04CBA1 [PAL-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000009_0,0.3060960388758076,13,9,D-24-22 04CBA2 [PAL-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002b_0,0.13059112678082369,13,9,D-20-21 14BCC1 [BOQSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000032_0,0.13059112678082369,13,9,D-20-21 14BCC2 [BOQSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000037_0,0.27472829415692385,13,9,D-19-21 05AAA1 [STD-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000033_0,0.1166346656516211,13,9,D-21-21 02DDC [CHB-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002a_0,0.25056042677563073,13,9,D-22-22 06AAB [LSPUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000002f_0,0.2053890175865553,13,9,D-20-21 03CAB [FBK-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000004_0,0.3409518620779727,13,9,D-24-22 08DBA1 [PLS-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_0000000000000000000c_0,0.3522540356036662,13,9,D-23-22 22CBB1 [KOL-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000015_0,0.16656618802294565,13,9,D-23-22 04DCA1 [HERUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000014_0,0.29917664834563257,13,9,D-23-22 04DCD4 [HERUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000913_00000000000000000016_0,0.29917664834563257,13,9,D-23-22 04DCD3 [HERUES],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000027_0,0.18686852349065658,15,10,D-22-22 06AAA3 [LSP-3],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000028_0,0.18686852349065658,15,10,D-22-22 06AAA7 [LSP-2],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000e_0,0.14503906639022926,15,10,D-23-22 09ACD1 [HERSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000f_0,0.13247000637883277,15,10,D-23-22 09ACD2 [HERSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001c_0,0.12287831967396655,15,10,D-22-22 17BDD2 [COTUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000024_0,0.11169113757273898,15,10,D-21-22 19CDB2 [CLRSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000010_0,0.20030808456390092,15,10,D-23-22 04DCD1 [HER-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000017_0,0.20030808456390092,15,10,D-23-22 04DCD2 [HER-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001e_0,0.1909199112150034,15,10,D-22-22 06ABD [LSP-6],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000035_0,0.15236391679698372,15,10,D-19-21 21ACC2 [CONLID],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000025_0,0.16437605816153772,15,10,D-21-21 13BAB4 [MOSLNW],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000030_0,0.14646955420410757,15,10,D-19-21 28ACD [TOM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000011_0,0.13295932377928427,15,10,D-22-22 33BBC [HUN-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001b_0,0.23375734287354802,15,10,D-22-22 17ACC1 [COT-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000020_0,0.23375734287354802,15,10,D-22-22 17ACC2 [COT-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002c_0,0.13331283242787662,15,10,D-20-21 10AAC2 [FBK-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002e_0,0.1424858046852528,15,10,D-20-21 15DDB [BOQ-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001d_0,0.30845315114630756,15,10,D-22-22 06AAA1 [LSPLED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000018_0,0.2040429915910229,15,10,D-22-22 17ACC3 [COTBLM],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000034_0,0.1386605751371661,15,10,D-20-21 15DBD1 [BOQ-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000038_0,0.21044889437221218,15,10,D-19-21 05AAA2 [STD-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000019_0,0.19343438555523118,15,10,D-22-22 28CAA1 [HUN-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000b_0,0.18863143384216172,15,10,D-23-22 22CBB2 [KOL-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000d_0,0.20312037027576563,15,10,D-23-22 22CBB3 [KOL-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000012_0,0.1311026264537922,15,10,D-22-22 28CCD [HUN-SO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000002_0,0.25390540482063273,15,10,D-23-22 33DCD2 [PALO DEEP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000a_0,0.1126635617653582,15,10,D-23-22 33ABD02 [ULLRICH],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000036_0,0.18320618994243185,15,10,D-19-21 08DAC1 [SUM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000005_0,0.2273436407260364,15,10,D-24-22 08DBA2 [PLS-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000006_0,0.12951479384480188,15,10,D-24-22 04ADD [PAL-SA],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000013_0,0.11278915242020851,15,10,D-22-22 28CAA2 [HUN-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000029_0,0.12210196267599255,15,10,D-21-21 13BAB1 [MOSLNS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000031_0,0.12210196267599255,15,10,D-21-21 13BAB2 [MOSLND],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000001_0,0.11577387037415661,15,10,D-24-22 04CBC2 [PALUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000008_0,0.11577387037415661,15,10,D-24-22 04CBC1 [PALUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001a_0,0.15658601424295152,15,10,D-22-22 06AAA4 [LSP-4],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000001f_0,0.15658601424295152,15,10,D-22-22 06AAA6 [LSP-1],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000022_0,0.15658601424295152,15,10,D-22-22 06AAA5 [LSP-5],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000021_0,0.36266858891988174,15,10,D-22-22 05BBD2 [LSPUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000023_0,0.11169113757273898,15,10,D-21-22 19CDB1 [CLRSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000026_0,0.15809827115559605,15,10,D-21-21 13BAC1 [MOSWAS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002d_0,0.03905313439442282,15,10,D-20-21 03CBA [FBK-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000000_0,0.24272047457910362,15,10,D-24-22 04CBA3 [PAL-US],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000003_0,0.24272047457910362,15,10,D-24-22 04CBA4 [PAL-UD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000007_0,0.2219048936674835,15,10,D-24-22 04CBA1 [PAL-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000009_0,0.2219048936674835,15,10,D-24-22 04CBA2 [PAL-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002b_0,0.08608879755900121,15,10,D-20-21 14BCC1 [BOQSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000032_0,0.08608879755900121,15,10,D-20-21 14BCC2 [BOQSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000037_0,0.1527311723803923,15,10,D-19-21 05AAA1 [STD-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000033_0,0.10356505699857885,15,10,D-21-21 02DDC [CHB-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002a_0,0.16933339778604917,15,10,D-22-22 06AAB [LSPUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000002f_0,0.15066350872023854,15,10,D-20-21 03CAB [FBK-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000004_0,0.18685588225609953,15,10,D-24-22 08DBA1 [PLS-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_0000000000000000000c_0,0.2604805649480834,15,10,D-23-22 22CBB1 [KOL-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000015_0,0.14514747024270397,15,10,D-23-22 04DCA1 [HERUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000014_0,0.1787679067487337,15,10,D-23-22 04DCD4 [HERUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015_00000000000000000016_0,0.1787679067487337,15,10,D-23-22 04DCD3 [HERUES],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000027_0,0.06153957071643383,16,11,D-22-22 06AAA3 [LSP-3],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000028_0,0.06153957071643383,16,11,D-22-22 06AAA7 [LSP-2],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000e_0,0.09864980731723402,16,11,D-23-22 09ACD1 [HERSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000f_0,0.08571244181637767,16,11,D-23-22 09ACD2 [HERSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001c_0,0.06557075252049416,16,11,D-22-22 17BDD2 [COTUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000024_0,0.09096984628888909,16,11,D-21-22 19CDB2 [CLRSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000010_0,0.1122825240197352,16,11,D-23-22 04DCD1 [HER-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000017_0,0.1122825240197352,16,11,D-23-22 04DCD2 [HER-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001e_0,0.07944909590564493,16,11,D-22-22 06ABD [LSP-6],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000035_0,0.11268411428827839,16,11,D-19-21 21ACC2 [CONLID],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000025_0,0.11546300480481031,16,11,D-21-21 13BAB4 [MOSLNW],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000030_0,0.10053538251816668,16,11,D-19-21 28ACD [TOM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000011_0,0.06837270771213563,16,11,D-22-22 33BBC [HUN-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001b_0,0.1267376109322234,16,11,D-22-22 17ACC1 [COT-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000020_0,0.1267376109322234,16,11,D-22-22 17ACC2 [COT-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002c_0,0.08026267731117764,16,11,D-20-21 10AAC2 [FBK-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002e_0,0.081642149345911,16,11,D-20-21 15DDB [BOQ-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001d_0,0.15947565973419123,16,11,D-22-22 06AAA1 [LSPLED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000018_0,0.1083022086964541,16,11,D-22-22 17ACC3 [COTBLM],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000034_0,0.08928762377296348,16,11,D-20-21 15DBD1 [BOQ-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000038_0,0.10165391146572378,16,11,D-19-21 05AAA2 [STD-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000019_0,0.12097506813364288,16,11,D-22-22 28CAA1 [HUN-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000b_0,0.11366942846716835,16,11,D-23-22 22CBB2 [KOL-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000d_0,0.11229684939214186,16,11,D-23-22 22CBB3 [KOL-UP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000012_0,0.07688917476653337,16,11,D-22-22 28CCD [HUN-SO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000002_0,0.15186523688212178,16,11,D-23-22 33DCD2 [PALO DEEP],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000a_0,0.10416333322666327,16,11,D-23-22 33ABD02 [ULLRICH],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000036_0,0.09903165045347567,16,11,D-19-21 08DAC1 [SUM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000005_0,0.08697399682587367,16,11,D-24-22 08DBA2 [PLS-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000006_0,0.0770874292821892,16,11,D-24-22 04ADD [PAL-SA],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000013_0,0.07953140030232236,16,11,D-22-22 28CAA2 [HUN-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000029_0,0.08293195395340144,16,11,D-21-21 13BAB1 [MOSLNS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000031_0,0.08293195395340144,16,11,D-21-21 13BAB2 [MOSLND],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000001_0,0.06496538563046879,16,11,D-24-22 04CBC2 [PALUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000008_0,0.06496538563046879,16,11,D-24-22 04CBC1 [PALUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001a_0,0.06994215539764348,16,11,D-22-22 06AAA4 [LSP-4],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000001f_0,0.06994215539764348,16,11,D-22-22 06AAA6 [LSP-1],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000022_0,0.06994215539764348,16,11,D-22-22 06AAA5 [LSP-5],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000021_0,0.1604566803656798,16,11,D-22-22 05BBD2 [LSPUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000023_0,0.09096984628888909,16,11,D-21-22 19CDB1 [CLRSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000026_0,0.09710937931796829,16,11,D-21-21 13BAC1 [MOSWAS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002d_0,0.04624790227004903,16,11,D-20-21 03CBA [FBK-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000000_0,0.1318006734136969,16,11,D-24-22 04CBA3 [PAL-US],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000003_0,0.1318006734136969,16,11,D-24-22 04CBA4 [PAL-UD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000007_0,0.11541410343002131,16,11,D-24-22 04CBA1 [PAL-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000009_0,0.11541410343002131,16,11,D-24-22 04CBA2 [PAL-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002b_0,0.06795402399798003,16,11,D-20-21 14BCC1 [BOQSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000032_0,0.06795402399798003,16,11,D-20-21 14BCC2 [BOQSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000037_0,0.06845271881030764,16,11,D-19-21 05AAA1 [STD-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000033_0,0.06142010584043255,16,11,D-21-21 02DDC [CHB-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002a_0,0.08217551800255984,16,11,D-22-22 06AAB [LSPUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000002f_0,0.09640872654938357,16,11,D-20-21 03CAB [FBK-LO],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000004_0,0.09232454892156178,16,11,D-24-22 08DBA1 [PLS-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_0000000000000000000c_0,0.16709539305721022,16,11,D-23-22 22CBB1 [KOL-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000015_0,0.07638706531117538,16,11,D-23-22 04DCA1 [HERUWS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000014_0,0.11396741917533196,16,11,D-23-22 04DCD4 [HERUED],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116_00000000000000000016_0,0.11396741917533196,16,11,D-23-22 04DCD3 [HERUES],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000027_0,0.0485505206867435,18,12,D-22-22 06AAA3 [LSP-3],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000028_0,0.0485505206867435,18,12,D-22-22 06AAA7 [LSP-2],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_0000000000000000000e_0,0.08668115431301153,18,12,D-23-22 09ACD1 [HERSUS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_0000000000000000000f_0,0.08761614595861057,18,12,D-23-22 09ACD2 [HERSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_0000000000000000001c_0,0.05340681583173821,18,12,D-22-22 17BDD2 [COTUWD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000024_0,0.07929449385430194,18,12,D-21-22 19CDB2 [CLRSUD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000010_0,0.0991487715225383,18,12,D-23-22 04DCD1 [HER-LS],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000017_0,0.0991487715225383,18,12,D-23-22 04DCD2 [HER-LD],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_0000000000000000001e_0,0.08314327626267494,18,12,D-22-22 06ABD [LSP-6],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000035_0,0.07309487624705485,18,12,D-19-21 21ACC2 [CONLID],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000025_0,0.10822685859075964,18,12,D-21-21 13BAB4 [MOSLNW],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218_00000000000000000030_0,0.07895794891546049,18,12,D-19-21 28ACD [TOM-LI],2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
