name,date,tmean
wg_rg001,2000-04-15T07:00:00Z,19.365001678466797
wg_rg001,2000-04-16T07:00:00Z,15.034000396728516
wg_rg001,2000-04-17T07:00:00Z,18.203001022338867
wg_rg001,2000-04-18T07:00:00Z,19.972000122070313
wg_rg001,2000-04-19T07:00:00Z,14.81100082397461
wg_rg001,2000-04-20T07:00:00Z,14.769001007080078
wg_rg001,2000-04-21T07:00:00Z,17.921001434326172
wg_rg001,2000-04-22T07:00:00Z,19.158000946044922
wg_rg001,2000-04-23T07:00:00Z,15.528000831604004
wg_rg001,2000-04-24T07:00:00Z,18.405000686645508
wg_rg001,2000-04-25T07:00:00Z,19.793001174926758
wg_rg001,2000-04-26T07:00:00Z,21.03700065612793
wg_rg001,2000-04-27T07:00:00Z,23.332000732421875
wg_rg001,2000-04-28T07:00:00Z,23.636001586914063
wg_rg001,2000-04-29T07:00:00Z,23.72100067138672
wg_rg001,2000-04-30T07:00:00Z,20.273000717163086
wg_rg001,2000-05-01T07:00:00Z,19.07200050354004
wg_rg001,2000-05-02T07:00:00Z,20.123001098632813
wg_rg001,2000-05-03T07:00:00Z,21.71500015258789
wg_rg001,2000-05-04T07:00:00Z,22.440000534057617
wg_rg001,2000-05-05T07:00:00Z,22.970001220703125
wg_rg001,2000-05-06T07:00:00Z,23.189001083374023
wg_rg001,2000-05-07T07:00:00Z,19.06800079345703
wg_rg001,2000-05-08T07:00:00Z,21.479000091552734
wg_rg001,2000-05-09T07:00:00Z,22.16200065612793
wg_rg001,2000-05-10T07:00:00Z,23.328001022338867
wg_rg001,2000-05-11T07:00:00Z,25.426000595092773
wg_rg001,2000-05-12T07:00:00Z,21.022001266479492
wg_rg001,2000-05-13T07:00:00Z,17.658000946044922
wg_rg001,2000-05-14T07:00:00Z,20.36400032043457
wg_rg001,2000-05-15T07:00:00Z,24.032001495361328
wg_rg001,2000-05-16T07:00:00Z,27.661001205444336
wg_rg001,2000-05-17T07:00:00Z,19.04800033569336
wg_rg001,2000-05-18T07:00:00Z,16.7189998626709
wg_rg001,2000-05-19T07:00:00Z,18.988000869750977
wg_rg001,2000-05-20T07:00:00Z,20.625001907348633
wg_rg001,2000-05-21T07:00:00Z,21.4950008392334
wg_rg001,2000-05-22T07:00:00Z,24.428001403808594
wg_rg001,2000-05-23T07:00:00Z,26.657001495361328
wg_rg001,2000-05-24T07:00:00Z,25.347002029418945
wg_rg001,2000-05-25T07:00:00Z,24.35500144958496
wg_rg001,2000-05-26T07:00:00Z,22.2710018157959
wg_rg001,2000-05-27T07:00:00Z,22.424001693725586
wg_rg001,2000-05-28T07:00:00Z,23.88800048828125
wg_rg001,2000-05-29T07:00:00Z,27.772001266479492
wg_rg001,2000-05-30T07:00:00Z,28.67500114440918
wg_rg001,2000-05-31T07:00:00Z,27.918001174926758
wg_rg001,2000-06-01T07:00:00Z,27.477001190185547
wg_rg001,2000-06-02T07:00:00Z,26.881000518798828
wg_rg001,2000-06-03T07:00:00Z,24.652000427246094
wg_rg001,2000-06-04T07:00:00Z,25.185001373291016
wg_rg001,2000-06-05T07:00:00Z,26.143001556396484
wg_rg001,2000-06-06T07:00:00Z,27.542001724243164
wg_rg001,2000-06-07T07:00:00Z,26.474000930786133
wg_rg001,2000-06-08T07:00:00Z,27.935001373291016
wg_rg001,2000-06-09T07:00:00Z,25.22100067138672
wg_rg001,2000-06-10T07:00:00Z,22.385000228881836
wg_rg001,2000-06-11T07:00:00Z,23.2710018157959
wg_rg001,2000-06-12T07:00:00Z,25.321001052856445
wg_rg001,2000-06-13T07:00:00Z,26.608001708984375
wg_rg001,2000-06-14T07:00:00Z,26.840002059936523
wg_rg001,2000-06-15T07:00:00Z,28.11100196838379
wg_rg001,2000-06-16T07:00:00Z,28.034000396728516
wg_rg001,2000-06-17T07:00:00Z,29.685001373291016
wg_rg001,2000-06-18T07:00:00Z,27.24100112915039
wg_rg001,2000-06-19T07:00:00Z,25.356000900268555
wg_rg001,2000-06-20T07:00:00Z,23.613000869750977
wg_rg001,2000-06-21T07:00:00Z,22.793001174926758
wg_rg001,2000-06-22T07:00:00Z,25.64200210571289
wg_rg001,2000-06-23T07:00:00Z,24.990001678466797
wg_rg001,2000-06-24T07:00:00Z,22.898000717163086
wg_rg001,2000-06-25T07:00:00Z,24.398000717163086
wg_rg001,2000-06-26T07:00:00Z,28.1460018157959
wg_rg001,2000-06-27T07:00:00Z,28.828001022338867
wg_rg001,2000-06-28T07:00:00Z,27.147001266479492
wg_rg001,2000-06-29T07:00:00Z,25.196001052856445
wg_rg001,2000-06-30T07:00:00Z,23.163002014160156
wg_rg001,2000-07-01T07:00:00Z,25.718000411987305
wg_rg001,2000-07-02T07:00:00Z,24.177001953125
wg_rg001,2000-07-03T07:00:00Z,24.464000701904297
wg_rg001,2000-07-04T07:00:00Z,25.86100196838379
wg_rg001,2000-07-05T07:00:00Z,26.119001388549805
wg_rg001,2000-07-06T07:00:00Z,26.654001235961914
wg_rg001,2000-07-07T07:00:00Z,27.45400047302246
wg_rg001,2000-07-08T07:00:00Z,25.71900177001953
wg_rg001,2000-07-09T07:00:00Z,25.102001190185547
wg_rg001,2000-07-10T07:00:00Z,26.12900161743164
wg_rg001,2000-07-11T07:00:00Z,26.703001022338867
wg_rg001,2000-07-12T07:00:00Z,26.810001373291016
wg_rg001,2000-07-13T07:00:00Z,27.327001571655273
wg_rg001,2000-07-14T07:00:00Z,25.834001541137695
wg_rg001,2000-07-15T07:00:00Z,26.71000099182129
wg_rg001,2000-07-16T07:00:00Z,26.485000610351563
wg_rg001,2000-07-17T07:00:00Z,27.35700035095215
wg_rg001,2000-07-18T07:00:00Z,27.946001052856445
wg_rg001,2000-07-19T07:00:00Z,30.22300148010254
wg_rg001,2000-07-20T07:00:00Z,31.12900161743164
wg_rg001,2000-07-21T07:00:00Z,30.565000534057617
wg_rg001,2000-07-22T07:00:00Z,28.14000129699707
wg_rg001,2000-07-23T07:00:00Z,27.766000747680664
wg_rg001,2000-07-24T07:00:00Z,28.54100227355957
wg_rg001,2000-07-25T07:00:00Z,29.74300193786621
wg_rg001,2000-07-26T07:00:00Z,29.661001205444336
wg_rg001,2000-07-27T07:00:00Z,30.101001739501953
wg_rg001,2000-07-28T07:00:00Z,30.60900115966797
wg_rg001,2000-07-29T07:00:00Z,30.812002182006836
wg_rg001,2000-07-30T07:00:00Z,27.988000869750977
wg_rg001,2000-07-31T07:00:00Z,26.887001037597656
wg_rg001,2000-08-01T07:00:00Z,26.43800163269043
wg_rg001,2000-08-02T07:00:00Z,26.913002014160156
wg_rg001,2000-08-03T07:00:00Z,28.123001098632813
wg_rg001,2000-08-04T07:00:00Z,29.72500228881836
wg_rg001,2000-08-05T07:00:00Z,28.58500099182129
wg_rg001,2000-08-06T07:00:00Z,27.840002059936523
wg_rg001,2000-08-07T07:00:00Z,26.410001754760742
wg_rg001,2000-08-08T07:00:00Z,23.597002029418945
wg_rg001,2000-08-09T07:00:00Z,25.332000732421875
wg_rg001,2000-08-10T07:00:00Z,26.894001007080078
wg_rg001,2000-08-11T07:00:00Z,26.703001022338867
wg_rg001,2000-08-12T07:00:00Z,24.70100212097168
wg_rg001,2000-08-13T07:00:00Z,26.84600067138672
wg_rg001,2000-08-14T07:00:00Z,27.35900115966797
wg_rg001,2000-08-15T07:00:00Z,26.499000549316406
wg_rg001,2000-08-16T07:00:00Z,27.785001754760742
wg_rg001,2000-08-17T07:00:00Z,28.689001083374023
wg_rg001,2000-08-18T07:00:00Z,25.427001953125
wg_rg001,2000-08-19T07:00:00Z,24.76500129699707
wg_rg001,2000-08-20T07:00:00Z,26.48600196838379
wg_rg001,2000-08-21T07:00:00Z,26.7760009765625
wg_rg001,2000-08-22T07:00:00Z,27.284000396728516
wg_rg001,2000-08-23T07:00:00Z,25.494001388549805
wg_rg001,2000-08-24T07:00:00Z,25.168001174926758
wg_rg001,2000-08-25T07:00:00Z,25.569002151489258
wg_rg001,2000-08-26T07:00:00Z,26.82900047302246
wg_rg001,2000-08-27T07:00:00Z,26.49700164794922
wg_rg001,2000-08-28T07:00:00Z,24.722002029418945
wg_rg001,2000-08-29T07:00:00Z,21.98600196838379
wg_rg001,2000-08-30T07:00:00Z,21.512001037597656
wg_rg001,2000-08-31T07:00:00Z,20.08700180053711
wg_rg001,2000-09-01T07:00:00Z,21.73600196838379
wg_rg001,2000-09-02T07:00:00Z,22.764001846313477
wg_rg001,2000-09-03T07:00:00Z,23.784000396728516
wg_rg001,2000-09-04T07:00:00Z,24.58100128173828
wg_rg001,2000-09-05T07:00:00Z,26.115001678466797
wg_rg001,2000-09-06T07:00:00Z,26.538002014160156
wg_rg001,2000-09-07T07:00:00Z,26.650001525878906
wg_rg001,2000-09-08T07:00:00Z,27.89000129699707
wg_rg001,2000-09-09T07:00:00Z,27.314001083374023
wg_rg001,2000-09-10T07:00:00Z,27.48000144958496
wg_rg001,2000-09-11T07:00:00Z,23.35900115966797
wg_rg001,2000-09-12T07:00:00Z,24.20600128173828
wg_rg001,2000-09-13T07:00:00Z,25.531002044677734
wg_rg001,2000-09-14T07:00:00Z,26.909000396728516
wg_rg001,2000-09-15T07:00:00Z,27.160001754760742
wg_rg001,2000-09-16T07:00:00Z,25.24300193786621
wg_rg001,2000-09-17T07:00:00Z,25.825000762939453
wg_rg001,2000-09-18T07:00:00Z,26.101001739501953
wg_rg001,2000-09-19T07:00:00Z,24.28700065612793
wg_rg001,2000-09-20T07:00:00Z,24.886001586914063
wg_rg001,2000-09-21T07:00:00Z,25.503000259399414
wg_rg001,2000-09-22T07:00:00Z,25.10900115966797
wg_rg001,2000-09-23T07:00:00Z,25.295001983642578
wg_rg001,2000-09-24T07:00:00Z,21.184001922607422
wg_rg001,2000-09-25T07:00:00Z,21.690000534057617
wg_rg001,2000-09-26T07:00:00Z,22.624000549316406
wg_rg001,2000-09-27T07:00:00Z,23.87900161743164
wg_rg001,2000-09-28T07:00:00Z,25.06800079345703
wg_rg001,2000-09-29T07:00:00Z,25.159000396728516
wg_rg001,2000-09-30T07:00:00Z,25.253000259399414
wg_rg001,2000-10-01T07:00:00Z,24.352001190185547
wg_rg001,2000-10-02T07:00:00Z,24.25200080871582
wg_rg001,2000-10-03T07:00:00Z,24.282001495361328
wg_rg001,2000-10-04T07:00:00Z,24.049001693725586
wg_rg001,2000-10-05T07:00:00Z,22.9060001373291
wg_rg001,2000-10-06T07:00:00Z,22.016000747680664
wg_rg001,2000-10-07T07:00:00Z,24.643001556396484
wg_rg001,2000-10-08T07:00:00Z,22.121000289916992
wg_rg001,2000-10-09T07:00:00Z,14.112000465393066
wg_rg001,2000-10-10T07:00:00Z,13.757000923156738
wg_rg001,2000-10-11T07:00:00Z,13.955000877380371
wg_rg001,2000-10-12T07:00:00Z,15.144001007080078
wg_rg001,2000-10-13T07:00:00Z,15.112000465393066
wg_rg001,2000-10-14T07:00:00Z,16.56100082397461
wg_rg001,2000-10-15T07:00:00Z,16.16699981689453
wg_rg001,2000-10-16T07:00:00Z,16.454999923706055
wg_rg001,2000-10-17T07:00:00Z,16.61400032043457
wg_rg001,2000-10-18T07:00:00Z,17.731000900268555
wg_rg001,2000-10-19T07:00:00Z,17.677000045776367
wg_rg001,2000-10-20T07:00:00Z,16.947999954223633
wg_rg001,2000-10-21T07:00:00Z,16.392000198364258
wg_rg001,2000-10-22T07:00:00Z,13.9660005569458
wg_rg001,2000-10-23T07:00:00Z,11.331000328063965
wg_rg001,2000-10-24T07:00:00Z,11.600000381469727
wg_rg001,2000-10-25T07:00:00Z,12.946001052856445
wg_rg001,2000-10-26T07:00:00Z,13.834000587463379
wg_rg001,2000-10-27T07:00:00Z,15.118000984191895
wg_rg001,2000-10-28T07:00:00Z,12.914000511169434
wg_rg001,2000-10-29T07:00:00Z,10.136000633239746
wg_rg001,2000-10-30T07:00:00Z,11.24000072479248
wg_rg001,2000-10-31T07:00:00Z,12.796000480651855
wg_rg001,2000-11-01T07:00:00Z,8.768000602722168
wg_rg001,2000-11-02T07:00:00Z,8.044000625610352
wg_rg001,2000-11-03T07:00:00Z,9.499000549316406
wg_rg001,2000-11-04T07:00:00Z,12.792000770568848
wg_rg001,2000-11-05T07:00:00Z,10.29900074005127
wg_rg001,2000-11-06T07:00:00Z,9.6660003662109375
wg_rg001,2000-11-07T07:00:00Z,8.280000686645508
wg_rg001,2000-11-08T07:00:00Z,3.4820001125335693
wg_rg001,2000-11-09T07:00:00Z,4.052999973297119
wg_rg001,2000-11-10T07:00:00Z,7.484000205993652
wg_rg001,2000-11-11T07:00:00Z,9.258000373840332
wg_rg001,2000-11-12T07:00:00Z,7.109000205993652
wg_rg001,2000-11-13T07:00:00Z,5.615000247955322
wg_rg001,2000-11-14T07:00:00Z,5.993000507354736
wg_rg001,2000-11-15T07:00:00Z,9.118000030517578
wg_rg001,2000-11-16T07:00:00Z,7.0420002937316895
wg_rg001,2000-11-17T07:00:00Z,6.11400032043457
wg_rg001,2000-11-18T07:00:00Z,6.115000247955322
wg_rg001,2000-11-19T07:00:00Z,4.065999984741211
wg_rg001,2000-11-20T07:00:00Z,6.503000259399414
wg_rg001,2000-11-21T07:00:00Z,10.116000175476074
wg_rg001,2000-11-22T07:00:00Z,10.031000137329102
wg_rg001,2000-11-23T07:00:00Z,12.939001083374023
wg_rg001,2000-11-24T07:00:00Z,7.586000442504883
wg_rg001,2000-11-25T07:00:00Z,8.87700080871582
wg_rg001,2000-11-26T07:00:00Z,9.45300006866455
wg_rg001,2000-11-27T07:00:00Z,11.190000534057617
wg_rg001,2000-11-28T07:00:00Z,11.657000541687012
wg_rg001,2000-11-29T07:00:00Z,12.38800048828125
wg_rg001,2000-11-30T07:00:00Z,12.919000625610352
wg_rg001,2000-12-01T07:00:00Z,12.118000984191895
wg_rg001,2000-12-02T07:00:00Z,11.796000480651855
wg_rg001,2000-12-03T07:00:00Z,7.772000312805176
wg_rg001,2000-12-04T07:00:00Z,9.28600025177002
wg_rg001,2000-12-05T07:00:00Z,10.467000961303711
wg_rg001,2000-12-06T07:00:00Z,10.582000732421875
wg_rg001,2000-12-07T07:00:00Z,10.600000381469727
wg_rg001,2000-12-08T07:00:00Z,11.156000137329102
wg_rg001,2000-12-09T07:00:00Z,11.313000679016113
wg_rg001,2000-12-10T07:00:00Z,9.313000679016113
wg_rg001,2000-12-11T07:00:00Z,8.521000862121582
wg_rg001,2000-12-12T07:00:00Z,10.105000495910645
wg_rg001,2000-12-13T07:00:00Z,10.893000602722168
wg_rg001,2000-12-14T07:00:00Z,5.982000350952148
wg_rg001,2000-12-15T07:00:00Z,8.447999954223633
wg_rg001,2000-12-16T07:00:00Z,6.968000411987305
wg_rg001,2000-12-17T07:00:00Z,8.213000297546387
wg_rg001,2000-12-18T07:00:00Z,9.271000862121582
wg_rg001,2000-12-19T07:00:00Z,5.1570000648498535
wg_rg001,2000-12-20T07:00:00Z,4.902000427246094
wg_rg001,2000-12-21T07:00:00Z,7.761000156402588
wg_rg001,2000-12-22T07:00:00Z,9.7160005569458
wg_rg001,2000-12-23T07:00:00Z,10.309000015258789
wg_rg001,2000-12-24T07:00:00Z,10.53700065612793
wg_rg001,2000-12-25T07:00:00Z,10.679000854492188
wg_rg001,2000-12-26T07:00:00Z,5.974000453948975
wg_rg001,2000-12-27T07:00:00Z,2.7380001544952393
wg_rg001,2000-12-28T07:00:00Z,3.6510002613067627
wg_rg001,2000-12-29T07:00:00Z,6.577000141143799
wg_rg001,2000-12-30T07:00:00Z,6.8610005378723145
wg_rg001,2000-12-31T07:00:00Z,7.759000301361084
wg_rg001,2001-01-01T07:00:00Z,8.414999961853027
wg_rg001,2001-01-02T07:00:00Z,8.858000755310059
wg_rg001,2001-01-03T07:00:00Z,7.578000545501709
wg_rg001,2001-01-04T07:00:00Z,8.177000045776367
wg_rg001,2001-01-05T07:00:00Z,11.473000526428223
wg_rg001,2001-01-06T07:00:00Z,12.587000846862793
wg_rg001,2001-01-07T07:00:00Z,9.651000022888184
wg_rg001,2001-01-08T07:00:00Z,9.964000701904297
wg_rg001,2001-01-09T07:00:00Z,9.598000526428223
wg_rg001,2001-01-10T07:00:00Z,6.492000102996826
wg_rg001,2001-01-11T07:00:00Z,5.746000289916992
wg_rg001,2001-01-12T07:00:00Z,8.531000137329102
wg_rg001,2001-01-13T07:00:00Z,6.604000091552734
wg_rg001,2001-01-14T07:00:00Z,2.8440001010894775
wg_rg001,2001-01-15T07:00:00Z,4.588000297546387
wg_rg001,2001-01-16T07:00:00Z,5.6020002365112305
wg_rg001,2001-01-17T07:00:00Z,1.5010000467300415
wg_rg001,2001-01-18T07:00:00Z,0.8920000195503235
wg_rg001,2001-01-19T07:00:00Z,0.9290000200271606
wg_rg001,2001-01-20T07:00:00Z,2.9240000247955322
wg_rg001,2001-01-21T07:00:00Z,5.933000087738037
wg_rg001,2001-01-22T07:00:00Z,6.962000370025635
wg_rg001,2001-01-23T07:00:00Z,6.809000492095947
wg_rg001,2001-01-24T07:00:00Z,7.715000152587891
wg_rg001,2001-01-25T07:00:00Z,8.73900032043457
wg_rg001,2001-01-26T07:00:00Z,5.582000255584717
wg_rg001,2001-01-27T07:00:00Z,6.5960001945495605
wg_rg001,2001-01-28T07:00:00Z,0.9890000224113464
wg_rg001,2001-01-29T07:00:00Z,1.0350000858306885
wg_rg001,2001-01-30T07:00:00Z,3.13700008392334
wg_rg001,2001-01-31T07:00:00Z,2.9840002059936523
wg_rg001,2001-02-01T07:00:00Z,3.491000175476074
wg_rg001,2001-02-02T07:00:00Z,4.803000450134277
wg_rg001,2001-02-03T07:00:00Z,7.595000267028809
wg_rg001,2001-02-04T07:00:00Z,9.140000343322754
wg_rg001,2001-02-05T07:00:00Z,12.375000953674316
wg_rg001,2001-02-06T07:00:00Z,14.816000938415527
wg_rg001,2001-02-07T07:00:00Z,13.270000457763672
wg_rg001,2001-02-08T07:00:00Z,12.029000282287598
wg_rg001,2001-02-09T07:00:00Z,1.5170000791549683
wg_rg001,2001-02-10T07:00:00Z,3.0920002460479736
wg_rg001,2001-02-11T07:00:00Z,6.594000339508057
wg_rg001,2001-02-12T07:00:00Z,9.526000022888184
wg_rg001,2001-02-13T07:00:00Z,10.17400074005127
wg_rg001,2001-02-14T07:00:00Z,11.132000923156738
wg_rg001,2001-02-15T07:00:00Z,5.979000091552734
wg_rg001,2001-02-16T07:00:00Z,2.0920000076293945
wg_rg001,2001-02-17T07:00:00Z,5.229000091552734
wg_rg001,2001-02-18T07:00:00Z,7.368000507354736
wg_rg001,2001-02-19T07:00:00Z,12.035000801086426
wg_rg001,2001-02-20T07:00:00Z,11.296000480651855
wg_rg001,2001-02-21T07:00:00Z,11.253000259399414
wg_rg001,2001-02-22T07:00:00Z,11.50100040435791
wg_rg001,2001-02-23T07:00:00Z,13.043000221252441
wg_rg001,2001-02-24T07:00:00Z,8.28600025177002
wg_rg001,2001-02-25T07:00:00Z,6.254000186920166
wg_rg001,2001-02-26T07:00:00Z,6.550000190734863
wg_rg001,2001-02-27T07:00:00Z,8.265000343322754
wg_rg001,2001-02-28T07:00:00Z,8.343000411987305
wg_rg001,2001-03-01T07:00:00Z,6.511000156402588
wg_rg001,2001-03-02T07:00:00Z,6.624000549316406
wg_rg001,2001-03-03T07:00:00Z,6.707000255584717
wg_rg001,2001-03-04T07:00:00Z,5.865000247955322
wg_rg001,2001-03-05T07:00:00Z,8.854000091552734
wg_rg001,2001-03-06T07:00:00Z,12.771000862121582
wg_rg001,2001-03-07T07:00:00Z,13.36400032043457
wg_rg001,2001-03-08T07:00:00Z,7.186000347137451
wg_rg001,2001-03-09T07:00:00Z,8.39900016784668
wg_rg001,2001-03-10T07:00:00Z,11.509000778198242
wg_rg001,2001-03-11T07:00:00Z,7.066000461578369
wg_rg001,2001-03-12T07:00:00Z,6.386000156402588
wg_rg001,2001-03-13T07:00:00Z,8.714000701904297
wg_rg001,2001-03-14T07:00:00Z,10.476000785827637
wg_rg001,2001-03-15T07:00:00Z,10.13700008392334
wg_rg001,2001-03-16T07:00:00Z,10.568000793457031
wg_rg001,2001-03-17T07:00:00Z,10.92400074005127
wg_rg001,2001-03-18T07:00:00Z,9.973000526428223
wg_rg001,2001-03-19T07:00:00Z,11.620000839233398
wg_rg001,2001-03-20T07:00:00Z,13.773000717163086
wg_rg001,2001-03-21T07:00:00Z,16.225000381469727
wg_rg001,2001-03-22T07:00:00Z,17.762001037597656
wg_rg001,2001-03-23T07:00:00Z,16.57200050354004
wg_rg001,2001-03-24T07:00:00Z,15.17400074005127
wg_rg001,2001-03-25T07:00:00Z,16.1200008392334
wg_rg001,2001-03-26T07:00:00Z,17.005001068115234
wg_rg001,2001-03-27T07:00:00Z,14.986001014709473
wg_rg001,2001-03-28T07:00:00Z,15.375000953674316
wg_rg001,2001-03-29T07:00:00Z,15.72900104522705
wg_rg001,2001-03-30T07:00:00Z,16.39900016784668
wg_rg001,2001-03-31T07:00:00Z,14.906001091003418
wg_rg001,2001-04-01T07:00:00Z,16.23000144958496
wg_rg001,2001-04-02T07:00:00Z,17.384000778198242
wg_rg001,2001-04-03T07:00:00Z,17.385000228881836
wg_rg001,2001-04-04T07:00:00Z,16.647001266479492
wg_rg001,2001-04-05T07:00:00Z,18.058000564575195
wg_rg001,2001-04-06T07:00:00Z,13.747000694274902
wg_rg001,2001-04-07T07:00:00Z,8.058000564575195
wg_rg001,2001-04-08T07:00:00Z,12.405000686645508
wg_rg001,2001-04-09T07:00:00Z,12.458000183105469
