My Generated Report

site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,lev_timestamp,ObjectId
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.97,null,null,"1","USDA","m","1","A","T","A","6/28/2011",1125
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.8,null,null,"1","USDA","m","1","A","T","A","9/26/2011",1126
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.56,null,null,"1","USDA","m","1","A","T","A","1/6/2012",1127
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.52,null,null,"1","USDA","m","1","A","T","A","4/11/2012",1128
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.33,null,null,"1","USDA","m","1","A","T","A","6/19/2012",1129
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.32,null,null,"1","USDA","m","1","A","T","A","9/25/2012",1130
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.39,null,null,"1","USDA","m","1","A","T","A","1/15/2013",1131
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.01,null,null,"1","USDA","m","1","A","T","A","3/19/2013",1132
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.06,null,null,"1","USDA","m","1","A","T","A","6/6/2013",1133
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.47,null,null,"1","USDA","m","1","A","T","A","9/5/2013",1134
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.73,null,null,"1","USDA","m","1","A","T","A","12/10/2013",1135
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.48,null,null,"1","USDA","m","1","A","T","A","3/11/2014",1136
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.6,null,null,"1","USDA","m","1","A","T","A","6/3/2014",1137
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.67,null,null,"1","USDA","m","1","A","T","A","9/15/2014",1138
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",13.46,null,null,"1","USGS","m","2","S","V","A","10/8/2014",1139
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.1,null,null,"1","USDA","m","1","A","T","A","12/15/2014",1140
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.27,null,null,"1","USDA","m","1","A","T","A","4/2/2015",1141
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.21,null,null,"1","USDA","m","1","A","T","A","6/30/2015",1142
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.73,null,null,"1","USDA","m","1","A","T","A","9/29/2015",1143
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.45,null,null,"1","USDA","m","1","A","T","A","1/4/2016",1144
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.63,null,null,"1","USDA","m","1","A","T","A","4/11/2016",1145
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.62,null,null,"1","USDA","m","1","A","T","A","6/29/2016",1146
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.6,null,null,"1","USDA","m","1","A","T","A","10/17/2016",1147
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.21,null,null,"1","USDA","m","1","A","T","A","1/18/2017",1148
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.14,null,null,"1","USDA","m","1","A","T","A","4/5/2017",1149
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",10.04,null,null,"1",null,"m","2",null,"O","A","8/25/2009",1150
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",16.31,null,null,"1","USGS","m","2","S","V","A","9/12/2012",1151
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.45,null,null,"1","USGS","m","2","S","T","A","5/12/2010",1152
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.09,null,null,"1","USDA","m","1","A","T","A","7/14/2017",1153
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.88,null,null,"1","USDA","m","1","A","T","A","10/3/2017",1154
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.75,null,null,"1","USDA","m","1","A","T","A","1/16/2018",1155
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.66,null,null,"1","USDA","m","1","A","T","A","4/11/2018",1156
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.56,null,null,"1","USDA","m","1","A","T","A","7/12/2018",1157
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.23,null,null,"1","USDA","m","1","A","T","A","10/4/2018",1158
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.58,null,null,"1","USDA","m","1","A","T","A","1/30/2019",1159
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.3,null,null,"1","USDA","m","1","A","T","A","3/28/2019",1160
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.48,null,null,"1","USDA","m","1","A","T","A","7/18/2019",1161
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.58,null,null,"1","USGS","m","2","S","V","A","4/10/2020",1162
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.91,null,null,"1","USGS","m","2","S","V","A","6/24/2020",1163
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.57,null,null,"1","USGS","m","2","S","V","A","10/6/2020",1164
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.21,null,null,"1","USGS","m","2","S","V","A","2/9/2021",1165
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.31,null,null,"1","USGS","m","2","S","V","A","4/6/2021",1166
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",17.31,null,null,"1","USGS","m","2","S","V","A","6/28/2021",1167
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.91,null,null,"1","USGS","m","2","S","V","A","10/22/2021",1168
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.8,null,null,"1","USGS","m","2","S","V","A","2/1/2022",1169
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.73,null,null,"1","USGS","m","2","S","V","A","4/4/2022",1170
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.49,null,null,"1","USGS","m","2","S","V","A","6/27/2022",1171
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.62,null,null,"1","USGS","m","2","S","V","A","10/3/2022",1172
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.08,null,null,"1","USGS","m","2","S","V","P","1/24/2023",1173
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",14.28,null,null,"1","USGS","m","2","S","V","P","4/17/2023",1174
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",15.86,null,null,"1","USGS","m","2","S","V","P","6/26/2023",1175
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.72,null,null,"1","USGS","m","2","S","V","P","11/1/2023",1176
312250110063901,"D-23-22 33DCD2 [PALO DEEP]",31.38010095,-110.1103549,"PALO DEEP","USGS","GW",16.26,null,null,"1","USGS","m","2","S","V","P","2/13/2024",1177
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.45,null,null,"1",null,"m","1",null,"O","A","9/3/1989",1178
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.42,null,null,"1",null,"m","1",null,"O","A","9/3/1989",1179
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.02,null,null,"1",null,"m","1",null,"O","A","9/9/1989",1180
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.53,null,null,"1",null,"m","1",null,"O","A","9/10/1989",1181
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.77,null,null,"1",null,"m","1",null,"O","A","9/23/1989",1182
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.44,null,null,"1",null,"m","1",null,"O","A","9/24/1989",1183
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.84,null,null,"1",null,"m","1",null,"O","A","10/1/1989",1184
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",18.27,null,null,"1",null,"m","1",null,"O","A","12/9/1989",1185
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",19.28,null,null,"1",null,"m","1",null,"O","A","9/2/1990",1186
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",18.71,null,null,"1",null,"m","1",null,"O","A","9/9/1990",1187
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.67,null,null,"1",null,"m","1",null,"O","A","9/22/1990",1188
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.75,null,null,"1",null,"m","1",null,"O","A","12/1/1990",1189
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.03,null,null,"1",null,"m","1",null,"O","A","2/3/1991",1190
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.43,null,null,"1",null,"m","1",null,"O","A","8/10/1991",1191
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.24,null,null,"1",null,"m","1",null,"O","A","2/9/1992",1192
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.18,null,null,"1",null,"m","1",null,"O","A","6/6/1992",1193
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.22,null,null,"1",null,"m","1",null,"O","A","8/16/1992",1194
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.02,null,null,"1",null,"m","1",null,"O","A","8/17/1992",1195
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.41,null,null,"1",null,"m","1",null,"O","A","8/18/1992",1196
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.62,null,null,"1",null,"m","1",null,"O","A","8/22/1992",1197
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.72,null,null,"1",null,"m","1",null,"O","A","8/23/1992",1198
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.02,null,null,"1",null,"m","1",null,"O","A","9/26/1992",1199
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.33,null,null,"1",null,"m","1",null,"O","A","12/27/1992",1200
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.24,null,null,"1",null,"m","1",null,"O","A","1/2/1993",1201
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",14.74,null,null,"1",null,"m","1",null,"O","A","1/18/1993",1202
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",14.34,null,null,"1",null,"m","1",null,"O","A","1/30/1993",1203
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.1,null,null,"1",null,"m","1",null,"O","A","2/14/1993",1204
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.88,null,null,"1",null,"m","1",null,"O","A","4/24/1993",1205
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.65,null,null,"1",null,"m","1",null,"O","A","7/31/1993",1206
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.41,null,null,"1",null,"m","1",null,"O","A","10/23/1993",1207
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.67,null,null,"1",null,"m","1",null,"O","A","12/4/1993",1208
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.87,null,null,"1",null,"m","1",null,"O","A","12/12/1993",1209
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.79,null,null,"1",null,"m","1",null,"O","A","1/1/1994",1210
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.29,null,null,"1",null,"m","1",null,"O","A","5/28/1994",1211
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",7.99,null,null,"1","USGS","m","2","S","V","A","7/1/2013",1212
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.66,null,null,"1",null,"m","1",null,"O","A","9/3/1994",1213
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",8.74,null,null,"1","USGS","m","2","S","V","A","4/15/2015",1214
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.21,null,null,"1","USGS","m","2","S","V","A","7/14/2015",1215
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",25.89,null,null,"1",null,"m","1",null,"O","A","5/19/2002",1216
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",7.88,null,null,"1","USGS","m","2","S","V","A","10/29/2013",1217
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.62,null,null,"1",null,"m","1",null,"O","A","9/4/1994",1218
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",17.33,null,null,"1","USGS","m","2","S","V","A","5/29/2013",1219
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",16.4,null,null,"1","USGS","m","2","S","T","A","9/1/2010",1220
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.15,null,null,"1","USGS","m","2","S","V","A","10/7/2015",1221
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",22.14,null,null,"1",null,"m","1",null,"O","A","6/30/2002",1222
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",7.55,null,null,"1","USGS","m","2","S","V","A","1/7/2014",1223
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.91,null,null,"1",null,"m","1",null,"O","A","10/15/1994",1224
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.14,null,null,"1",null,"m","1",null,"O","A","10/29/1994",1225
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.33,null,null,"1",null,"m","2",null,"O","A","1/19/2010",1226
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",8.94,null,null,"1","USGS","m","2","S","V","A","1/20/2016",1227
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",7.72,null,null,"1","USGS","m","2","S","V","A","4/2/2014",1228
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.41,null,null,"1","USGS","m","2","S","T","A","11/23/2010",1229
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.39,null,null,"1",null,"m","1",null,"O","A","10/31/1994",1230
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.3,null,null,"1",null,"m","2",null,"O","A","2/16/2010",1231
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",17.81,null,null,"1","USGS","m","2","S","V","A","7/1/2013",1232
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",18.33,null,null,"1",null,"m","1",null,"O","A","8/4/2002",1233
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.29,null,null,"1",null,"m","2",null,"O","A","3/29/2010",1234
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.1,null,null,"1","USGS","m","2","S","V","A","4/19/2016",1235
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",10.29,null,null,"1",null,"m","2",null,"O","A","6/24/2010",1236
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",8.16,null,null,"1","USGS","m","2","S","V","A","6/25/2014",1237
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.73,null,null,"1",null,"m","1",null,"O","A","11/26/1994",1238
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.86,null,null,"1","USGS","m","2","S","V","A","7/20/2011",1239
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",17.04,null,null,"1","USGS","m","2","S","V","A","10/29/2013",1240
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.39,null,null,"1","USGS","m","2","S","V","A","6/27/2016",1241
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",7.93,null,null,"1","USGS","m","2","S","V","A","10/7/2014",1242
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",10.49,null,null,"1",null,"m","2",null,"O","A","7/15/2010",1243
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.11,null,null,"1",null,"m","1",null,"O","A","12/31/1994",1244
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.98,null,null,"1",null,"m","1",null,"O","A","8/18/2002",1245
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",14.98,null,null,"1",null,"m","1",null,"O","A","3/5/1995",1246
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",16.79,null,null,"1","USGS","m","2","S","V","A","1/7/2014",1247
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",20.23,null,null,"1",null,"m","1",null,"O","A","9/15/2002",1248
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",15.88,null,null,"1",null,"m","1",null,"O","A","4/24/1995",1249
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.29,null,null,"1",null,"m","2",null,"O","A","11/29/2010",1250
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",18.07,null,null,"1","USGS","m","2","S","V","A","9/21/2011",1251
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",16.86,null,null,"1","USGS","m","2","S","V","A","4/2/2014",1252
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.36,null,null,"1",null,"m","1",null,"O","A","11/9/2002",1253
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.12,null,null,"1",null,"m","1",null,"O","A","4/30/1995",1254
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.12,null,null,"1",null,"m","2",null,"O","A","12/29/2010",1255
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",8.24,null,null,"1","USGS","m","2","S","V","A","1/14/2015",1256
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.59,null,null,"1","USGS","m","2","S","V","A","3/19/2012",1257
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",17.55,null,null,"1","USGS","m","2","S","V","A","6/25/2014",1258
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.06,null,null,"1",null,"m","1",null,"O","A","11/30/2002",1259
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.49,null,null,"1","USGS","m","2","S","V","A","10/19/2016",1260
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.3,null,null,"1",null,"m","1",null,"O","A","6/4/1995",1261
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",10.02,null,null,"1","USGS","m","2","S","V","A","7/20/2011",1262
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",8.35,null,null,"1","USGS","m","2","S","V","A","4/15/2015",1263
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",18.17,null,null,"1","USGS","m","2","S","V","A","6/18/2012",1264
312642110063701,"D-23-22 09ACD1 [HERSUS]",31.44523056,-110.1109222,"HERSUS","USGS","GW",16.18,null,null,"1","USGS","m","2","S","V","A","11/3/2014",1265
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",16.55,null,null,"1",null,"m","1",null,"O","A","1/5/2003",1266
312453110061401,"D-23-22 22CBB1 [KOL-LI]",31.4147611,-110.1044444,"KOL-LI","USGS","GW",9.12,null,null,"1","USGS","m","2","S","V","A","1/18/2017",1267
312332110063801,"D-23-22 33ABD02 [ULLRICH]",31.39218056,-110.110575,"ULLRICH","USGS","GW",17.27,null,null,"1",null,"m","1",null,"O","A","6/11/1995",1268
312453110061101,"D-23-22 22CBB3 [KOL-UP]",31.4149361,-110.1035833,"KOL-UP","USGS","GW",9.93,null,null,"1","USGS","m","2","S","V","A","9/21/2011",1269
312453110061301,"D-23-22 22CBB2 [KOL-LO]",31.41485833,-110.1041667,"KOL-LO","USGS","GW",8.89,null,null,"1","USGS","m","2","S","V","A","7/14/2015",1270
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",16.76,null,null,"1","USGS","m","2","S","V","A","9/12/2012",1271
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.7,null,null,"1","USGS","m","2","S","V","A","5/29/2013",1272
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",18.18,null,null,"1","USGS","m","2","S","V","A","7/1/2013",1273
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.46,null,null,"1","USGS","m","2","S","V","A","10/29/2013",1274
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.21,null,null,"1","USGS","m","2","S","V","A","1/7/2014",1275
312642110063702,"D-23-22 09ACD2 [HERSUD]",31.4451861,-110.1109278,"HERSUD","USGS","GW",17.26,null,null,"1","USGS","m","2","S","V","A","4/2/2014",1276
