date,name,well,level,evi,evi_mean,evi_sd,dtg_mean,dtg_sd,evi_cv,dtg_cv,evi_z,dtg_z,month,reach,year,wy_ppt,method
2017-09-08T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,32.91,0.2769719574526868,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,1.7561804519275748,-0.41465497444662464,9,NA,2017,173.4200003668666,obs relative to whole year - MOD09 daily EVI
2018-09-24T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,33.95,0.202415458937198,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,0.5558252331389203,0.30194122147204855,9,NA,2018,227.54100006027147,obs relative to whole year - MOD09 daily EVI
2019-09-20T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,34.78,0.22298025134649907,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,0.8869171752676351,0.8738401085994465,9,NA,2019,215.06899982295,obs relative to whole year - MOD09 daily EVI
2020-07-27T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,33.32,0.20905923344947733,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,0.6627896100485036,-0.13215070490176226,7,NA,2020,396.741999451071,obs relative to whole year - MOD09 daily EVI
2021-08-20T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,35.22,0.379365716579687,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,3.4047139209980037,1.1770154222573432,8,NA,2021,111.3622972346202,obs relative to whole year - MOD09 daily EVI
2022-08-03T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,35,0.32206172028890345,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,2.4821229681678108,1.025427765428395,8,NA,2022,156.06199669837952,obs relative to whole year - MOD09 daily EVI
2023-07-19T07:00:00Z,D-24-21 17BCB3 [Baumkirchner 3],regional,35.99,0.19803967484026364,0.16789202577279444,0.06211202929640106,33.51179104477612,1.4513054994196988,0.3699522297768702,0.04330730928348669,0.48537536784707874,1.7075722211586677,7,NA,2023,164.1180944442749,obs relative to whole year - MOD09 daily EVI
2012-04-11T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.74,0.10907761940906915,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.7945480536385249,0.28072640267150073,4,NA,2012,67.29179938463494,obs relative to whole year - MOD09 daily EVI
2015-04-02T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.17,0.16166776532630195,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.03925809378431138,-1.9076190481187707,4,NA,2015,210.66400135867298,obs relative to whole year - MOD09 daily EVI
2016-04-11T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.64,0.09673127404797006,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.9718639847790608,-1.2525092634872899,4,NA,2016,113.37200025608763,obs relative to whole year - MOD09 daily EVI
2017-04-04T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.35,0.13928458372902816,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.3607212126853522,-0.2628753335120706,4,NA,2017,86.17500005941838,obs relative to whole year - MOD09 daily EVI
2018-04-12T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.97,0.12067871868062165,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.627935209154965,0.601312041959243,4,NA,2018,144.50400063570123,obs relative to whole year - MOD09 daily EVI
2020-04-07T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.34,0.20457349439072675,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,0.5769460603853056,-0.2768138395680568,4,NA,2020,260.3920018672943,obs relative to whole year - MOD09 daily EVI
2021-04-06T07:00:00Z,D-23-22 33BCC [PALO FH],regional,42.59,0.12454512115997632,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.5724066510481295,1.4654994174305667,4,NA,2021,74.77809857670218,obs relative to whole year - MOD09 daily EVI
2022-04-04T07:00:00Z,D-23-22 33BCC [PALO FH],regional,42.27,0.11991307272398004,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.6389312749343697,1.0194672236389186,4,NA,2022,92.7197968265973,obs relative to whole year - MOD09 daily EVI
2007-05-04T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.58,0.16266748964843247,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.024900237764752055,-1.336140299823227,5,NA,2007,109.58800121769309,obs relative to whole year - MOD09 daily EVI
2008-04-15T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.64,0.12010909472359171,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.6361160431901899,-1.2525092634872899,4,NA,2008,110.45600110664964,obs relative to whole year - MOD09 daily EVI
2008-05-29T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.81,0.12780392878744054,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.5256042579535418,-1.0155546605354746,5,NA,2008,110.45600110664964,obs relative to whole year - MOD09 daily EVI
2009-06-11T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.78,0.13489912676904547,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.423704335349827,-1.0573701787034433,6,NA,2009,112.65700001828372,obs relative to whole year - MOD09 daily EVI
2010-05-21T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.44,0.15484705524273323,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.13721587190691892,-0.13742877900817485,5,NA,2010,176.92399798333645,obs relative to whole year - MOD09 daily EVI
2011-06-28T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.48,0.12447047748548716,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.5734786697110367,-0.08167475478422008,6,NA,2011,22.716000258922577,obs relative to whole year - MOD09 daily EVI
2012-06-19T07:00:00Z,D-23-22 33BCC [PALO FH],regional,42.03,0.1332100748643652,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.4479621867595835,0.6849430782951802,6,NA,2012,67.29179938463494,obs relative to whole year - MOD09 daily EVI
2013-06-06T07:00:00Z,D-23-22 33BCC [PALO FH],regional,41.77,0.12658048821882156,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.5431750853745292,0.32254192083946925,6,NA,2013,70.56749964039773,obs relative to whole year - MOD09 daily EVI
2015-06-30T07:00:00Z,D-23-22 33BCC [PALO FH],regional,40.63,0.1504400099157164,0.16440127032476354,0.06962908116425084,41.53859649122807,0.717437002203208,0.42353128431856596,0.017271575421541098,-0.20050904271037776,-1.266447769543276,6,NA,2015,210.66400135867298,obs relative to whole year - MOD09 daily EVI
2018-07-13T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.56,0.13882247935991843,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.22288381921018965,0.4778242090268548,7,NA,2018,136.05300031322986,obs relative to whole year - MOD09 daily EVI
2019-04-17T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.67,0.16854939931863014,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,0.5344009406144374,-0.6743676644639933,4,NA,2019,102.10899970680475,obs relative to whole year - MOD09 daily EVI
2019-06-26T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.62,0.1327096704013924,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.37860587418395464,0.5555000656666902,6,NA,2019,102.10899970680475,obs relative to whole year - MOD09 daily EVI
2020-06-25T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.72,0.1711882478379339,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,0.6016248497826286,0.6849598267330701,6,NA,2020,251.92100328207016,obs relative to whole year - MOD09 daily EVI
2021-06-28T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,77.92,0.13636108302437933,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.2855871848929062,2.238476959529722,6,NA,2021,76.61189955472946,obs relative to whole year - MOD09 daily EVI
2022-06-27T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,77.35,0.14373716632443528,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.09768357839456943,1.5005563214513045,6,NA,2022,90.18839840817964,obs relative to whole year - MOD09 daily EVI
2023-04-17T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.72,0.11991657977059444,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.7045061887545316,-0.6096377839308033,4,NA,2023,90.52509909833316,obs relative to whole year - MOD09 daily EVI
2023-06-26T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.83,0.1401329095637099,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.18950098561950848,0.8273655639060955,6,NA,2023,90.52509909833316,obs relative to whole year - MOD09 daily EVI
2019-07-18T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,77.24,0.12518944177822683,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.5701815414454823,1.358150584278279,7,NA,2019,102.10899970680475,obs relative to whole year - MOD09 daily EVI
2017-04-03T07:00:00Z,D-23-22 29ACB1 [3-CAN N],regional,76.66,0.13602798289933932,0.149726563875204,0.04685761936526158,77.7748275862069,0.7766669661796364,0.3129546164187476,0.00998609691958193,-0.2923447917633707,-1.4353997720421263,4,NA,2017,84.23100012529176,obs relative to whole year - MOD09 daily EVI
2018-04-11T07:00:00Z,D-23-22 29ACB1 [3-CAN N],regional,77.18,0.12336516649396476,0.149726563875204,0.04685761936526158,77.7748275862069,0.7766669661796364,0.3129546164187476,0.00998609691958193,-0.5625850766285955,-0.7658721332423853,4,NA,2018,136.05300031322986,obs relative to whole year - MOD09 daily EVI
2020-04-07T07:00:00Z,D-23-22 29ACB1 [3-CAN N],regional,77.34,0.23916528310528423,0.149726563875204,0.04685761936526158,77.7748275862069,0.7766669661796364,0.3129546164187476,0.00998609691958193,1.9087337436606229,-0.5598636289963197,4,NA,2020,251.92100328207016,obs relative to whole year - MOD09 daily EVI
2021-04-06T07:00:00Z,D-23-22 29ACB1 [3-CAN N],regional,78.27,0.12792278412180533,0.149726563875204,0.04685761936526158,77.7748275862069,0.7766669661796364,0.3129546164187476,0.00998609691958193,-0.4653198358933947,0.6375608019339533,4,NA,2021,76.61189955472946,obs relative to whole year - MOD09 daily EVI
2017-04-03T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.07,0.1419490959591913,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.14323415810393803,-1.4511262308623285,4,NA,2017,84.23100012529176,obs relative to whole year - MOD09 daily EVI
2018-04-11T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.65,0.1201347513781391,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.6989483296271992,-0.7002596166772657,4,NA,2018,136.05300031322986,obs relative to whole year - MOD09 daily EVI
2020-04-07T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.81,0.23138775626586072,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,2.1351900608681182,-0.4931239989710503,4,NA,2020,251.92100328207016,obs relative to whole year - MOD09 daily EVI
2021-04-06T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.84,0.13363323630590102,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.35507829765905935,0.8403115400127408,4,NA,2021,76.61189955472946,obs relative to whole year - MOD09 daily EVI
2022-04-04T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.96,0.11150023175567804,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.918910240500519,-0.29893435737148033,4,NA,2022,90.18839840817964,obs relative to whole year - MOD09 daily EVI
2016-04-20T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,74.56,0.13213900006352836,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.39314353736428553,-2.111371012300892,4,NA,2016,107.44700013939291,obs relative to whole year - MOD09 daily EVI
2017-06-28T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.44,0.115834155382178,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.8085047791493006,0.32247249574718406,6,NA,2017,84.23100012529176,obs relative to whole year - MOD09 daily EVI
2017-07-14T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.17,0.09939749331443118,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-1.2272240310455758,-0.027068859132056585,7,NA,2017,84.23100012529176,obs relative to whole year - MOD09 daily EVI
2018-04-17T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,75.77,0.11626439501498662,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.7975445479026383,-0.5449079033976133,4,NA,2018,136.05300031322986,obs relative to whole year - MOD09 daily EVI
2018-06-21T07:00:00Z,D-23-22 29DBD1 [3-CAN S],regional,76.4,0.1182264687726455,0.1475716973625198,0.03925461271080631,76.19090909090909,0.7724407891400302,0.26600366745375786,0.010138227753896114,-0.7475612816782653,0.27068859132063944,6,NA,2018,136.05300031322986,obs relative to whole year - MOD09 daily EVI
2007-05-04T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.44,0.14678874304542755,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.08858147351984831,-0.7875548157648665,5,NA,2007,125.264001339674,obs relative to whole year - MOD09 daily EVI
2008-05-30T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.36,0.1033019452360302,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.8379414713957435,-0.9195011723327704,5,NA,2008,99.09799861907959,obs relative to whole year - MOD09 daily EVI
2009-06-10T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.03,0.12383141366664945,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.4005438126566897,-1.4637798931755495,6,NA,2009,103.34700031380635,obs relative to whole year - MOD09 daily EVI
2010-05-13T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.54,0.14535736401264543,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.05808473465771177,-0.6226218700549164,5,NA,2010,170.4439991042018,obs relative to whole year - MOD09 daily EVI
2011-06-28T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.93,0.10743245221158634,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.7499375327346249,0.020616618213720326,6,NA,2011,25.107000283896923,obs relative to whole year - MOD09 daily EVI
2012-06-19T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.36,0.1068989724934584,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.7613037685669132,0.7298282847663559,6,NA,2012,74.49149985937402,obs relative to whole year - MOD09 daily EVI
2013-06-06T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.23,0.11437492035172678,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.6020223872144005,0.515415455343477,6,NA,2013,73.15079987049103,obs relative to whole year - MOD09 daily EVI
2014-06-03T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.58,0.12271489146612004,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.42433226086187337,-0.5566486917710114,6,NA,2014,102.44599896483123,obs relative to whole year - MOD09 daily EVI
2015-06-30T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.18,0.1485876814437034,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.12690937500842617,-1.2163804746106244,6,NA,2015,209.29800025280565,obs relative to whole year - MOD09 daily EVI
2017-07-14T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.12,0.10798837048317876,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.738093224575037,0.3339892150625506,7,NA,2017,89.30499882390723,obs relative to whole year - MOD09 daily EVI
2019-06-27T07:00:00Z,D-23-23 32BCB [FOUDY],regional,264.03,0.13460136120563929,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.17108098685499418,1.8348790210227028,6,NA,2019,119.12800012668595,obs relative to whole year - MOD09 daily EVI
2023-04-17T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.58,0.12669875424688565,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.33945270058813604,1.0926807653281148,4,NA,2023,98.36069676280022,obs relative to whole year - MOD09 daily EVI
2002-09-17T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.91,0.2022686498061231,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,1.2706277308888836,-0.012369970928232197,9,NA,2002,58.81000014208257,obs relative to whole year - MOD09 daily EVI
2007-08-13T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.78,0.2516469449561335,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.3226740010654487,-0.22678280035120485,8,NA,2007,125.264001339674,obs relative to whole year - MOD09 daily EVI
2008-08-20T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.46,0.2529240732174718,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.349884297002079,-0.754568226622914,8,NA,2008,99.09799861907959,obs relative to whole year - MOD09 daily EVI
2009-09-04T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.29,0.23972395423451776,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.068644616698925,-1.034954234329698,9,NA,2009,103.34700031380635,obs relative to whole year - MOD09 daily EVI
2010-09-01T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.87,0.26256082634265754,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.5552034590177786,-0.078343149212231,9,NA,2010,170.4439991042018,obs relative to whole year - MOD09 daily EVI
2011-09-26T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.18,0.24332277048438208,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.145320435522123,0.4329489824885019,9,NA,2011,25.107000283896923,obs relative to whole year - MOD09 daily EVI
2013-09-05T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.2,0.26260710314605273,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,2.556189425387409,0.4659355716304544,9,NA,2013,73.15079987049103,obs relative to whole year - MOD09 daily EVI
2015-09-29T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.37,0.18170932979515225,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.8325940590255941,-0.9030078777617941,9,NA,2015,209.29800025280565,obs relative to whole year - MOD09 daily EVI
2005-04-07T07:00:00Z,D-23-23 32BCB [FOUDY],regional,264.35,0.13139458030403176,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.2394041615729641,2.362664447294506,4,NA,2005,147.44099956459831,obs relative to whole year - MOD09 daily EVI
2012-04-11T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.22,0.09855927681345936,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.9389880265571114,0.4989221607725007,4,NA,2012,74.49149985937402,obs relative to whole year - MOD09 daily EVI
2015-04-02T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.01,0.12800225058902132,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.31168061042652706,-1.496766482317502,4,NA,2015,209.29800025280565,obs relative to whole year - MOD09 daily EVI
2016-04-11T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.31,0.11178725121032812,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.6571548631411008,-1.0019676451877455,4,NA,2016,109.98000078997575,obs relative to whole year - MOD09 daily EVI
2017-04-04T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.78,0.118719683813402,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.5094535332114716,-0.22678280035120485,4,NA,2017,89.30499882390723,obs relative to whole year - MOD09 daily EVI
2018-04-11T07:00:00Z,D-23-23 32BCB [FOUDY],regional,263.39,0.12368190427727362,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.4037292364339054,0.7793081684792846,4,NA,2018,158.41600170731544,obs relative to whole year - MOD09 daily EVI
2020-04-10T07:00:00Z,D-23-23 32BCB [FOUDY],regional,264.04,0.12889052754478142,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,-0.29275511987744696,1.851372315593773,4,NA,2020,250.86100117862225,obs relative to whole year - MOD09 daily EVI
2001-05-07T07:00:00Z,D-23-23 32BCB [FOUDY],regional,261.72,0.16982103036194182,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.5793038018497432,-1.9750720248761886,5,NA,2001,161.39000054169446,obs relative to whole year - MOD09 daily EVI
2001-07-11T07:00:00Z,D-23-23 32BCB [FOUDY],regional,262.08,0.15255330916241627,0.14263112919489623,0.046935478552405506,262.9175,0.606307002943378,0.3290689684456694,0.002306073209061314,0.2114004218885612,-1.3813134203205744,7,NA,2001,161.39000054169446,obs relative to whole year - MOD09 daily EVI
