date,name,well,level,evi,evi_mean,evi_sd,evi_cv,dtg_mean,dtg_sd,dtg_cv,evi_z,dtg_z,month,reach,year,wy_ppt,method
2008-05-15T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,176.07,0.11602169630044026,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.22982266438927115,-0.26309544356023473,5,NA,2008,88.76600067864638,obs relative to whole year - MOD09 daily EVI
2010-09-01T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,268.61,0.21305951723937608,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,1.9962247232691808,0.45380890200848684,9,NA,2010,148.50199832674116,obs relative to whole year - MOD09 daily EVI
2011-09-27T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,269.2,0.17269520349602482,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,1.0408958833808142,0.7721225510055899,9,NA,2011,22.295999900903553,obs relative to whole year - MOD09 daily EVI
2010-05-20T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,177.08,0.12266298944937944,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.04723272799948062,0.004000678136612154,5,NA,2010,142.37100093613844,obs relative to whole year - MOD09 daily EVI
2002-07-14T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,172.69,0.1023960960631648,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.6044330640211921,-1.156941870624912,7,NA,2002,62.06299988925457,obs relative to whole year - MOD09 daily EVI
2011-06-27T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,177.6,0.11594907970485692,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.23181912189702683,0.14151551306963478,6,NA,2011,27.621000450104475,obs relative to whole year - MOD09 daily EVI
2002-09-02T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,172.79,0.1436278798483523,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,0.5291577306838309,-1.1304967100608696,9,NA,2002,62.06299988925457,obs relative to whole year - MOD09 daily EVI
2012-06-20T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,178.13,0.1207361228323306,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.1002083225333188,0.2816748640590669,6,NA,2012,58.114299926906824,obs relative to whole year - MOD09 daily EVI
2003-07-20T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,173.24,0.10479231206929256,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.5385535856842131,-1.0114934875226684,7,NA,2003,103.21999861102086,obs relative to whole year - MOD09 daily EVI
2003-09-14T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,173.35,0.13775864463268991,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,0.3677940834767066,-0.9824038109022242,9,NA,2003,103.21999861102086,obs relative to whole year - MOD09 daily EVI
2013-06-12T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,178.66,0.09848403971388918,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.7119877380806572,0.42183421504849905,6,NA,2013,60.725100338459015,obs relative to whole year - MOD09 daily EVI
2004-06-16T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,265.32,0.1429377468497273,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,0.33660652727554846,-1.3211943271449365,6,NA,2004,166.086001289892,obs relative to whole year - MOD09 daily EVI
2005-04-20T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,265.76,0.08574649893187757,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,-1.0169764636932246,-1.0838078770453932,4,NA,2005,116.538000209257,obs relative to whole year - MOD09 daily EVI
2006-06-14T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,266.61,0.11634468119407795,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,-0.2927890998474653,-0.6252204166258063,6,NA,2006,51.279999072430655,obs relative to whole year - MOD09 daily EVI
2011-06-27T07:00:00Z,D-21-20 13CBA1 [CASING-8],regional,268.99,0.12150731924476917,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.76885714285714,1.8535177547644042,0.006922081135729445,-0.17060153954135787,0.6588244725490001,6,NA,2011,22.295999900903553,obs relative to whole year - MOD09 daily EVI
2023-07-28T07:00:00Z,D-21-20 15ACD1 [TW-4],regional,303.89,0.13680618601884606,0.13618270273907473,0.050531478116295866,0.37105650791138933,297.8282291666667,3.9508602646943056,0.013265566785757497,0.012338512606664844,1.5342913763623889,7,NA,2023,94.47149829939008,obs relative to whole year - MOD09 daily EVI
2014-06-30T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,179.27,0.12178353957965037,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.07141155765970879,0.5831496944891694,6,NA,2014,74.3889996111393,obs relative to whole year - MOD09 daily EVI
2001-04-08T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,262.07,0.11209191537060388,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,-0.393442113950191,-1.3843926012769128,4,NA,2001,160.04500287631527,obs relative to whole year - MOD09 daily EVI
2016-04-18T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,180.24,0.12422360248447206,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.004326590833685363,0.8396677519603934,4,NA,2016,87.09899943275377,obs relative to whole year - MOD09 daily EVI
2016-06-27T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,180.32,0.13605849916087268,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,0.3210517628787843,0.8608238804116242,6,NA,2016,87.09899943275377,obs relative to whole year - MOD09 daily EVI
2005-09-20T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,174.55,0.17631849475094236,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,1.4279250583330396,-0.6650618841336947,9,NA,2005,114.62800035253167,obs relative to whole year - MOD09 daily EVI
2002-04-07T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,262.55,0.07944492114684734,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,-1.166120061999311,-1.2611695241571825,4,NA,2002,74.15100022405386,obs relative to whole year - MOD09 daily EVI
2006-08-20T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,175.07,0.221585325908942,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,2.672451935305301,-0.5275470492006721,8,NA,2006,39.84399962052703,obs relative to whole year - MOD09 daily EVI
2014-04-07T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,179.16,0.10114417690939498,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.6388522401553618,0.5540600178687177,4,NA,2014,74.3889996111393,obs relative to whole year - MOD09 daily EVI
2017-06-26T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,180.62,0.1117327574924748,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,-0.34773901690733566,0.9401593621037584,6,NA,2017,72.88199993118178,obs relative to whole year - MOD09 daily EVI
2015-04-14T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,179.69,0.12570710245128852,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,0.03645946671574545,0.6942193688581498,4,NA,2015,190.0469986225944,obs relative to whole year - MOD09 daily EVI
2000-07-16T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,261.57,0.14843201813569387,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,0.4666430701244652,-1.512749973276627,7,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2000-09-04T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,261.7,0.18529686699032055,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,1.3391477660516082,-1.4793770565567024,9,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2002-07-14T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,262.64,0.1116966433726658,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,-0.4027972770685717,-1.2380651971972405,7,NA,2002,74.15100022405386,obs relative to whole year - MOD09 daily EVI
2002-08-15T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,262.6,0.20207080828323312,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,1.7361476996464977,-1.2483337869572082,8,NA,2002,74.15100022405386,obs relative to whole year - MOD09 daily EVI
2002-09-19T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,262.66,0.19547064777327933,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,1.5799373470280347,-1.232930902317242,9,NA,2002,74.15100022405386,obs relative to whole year - MOD09 daily EVI
2008-09-10T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,265.99,0.21366113673114928,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,2.010463648642329,-0.3780708047991498,9,NA,2008,85.52800021751318,obs relative to whole year - MOD09 daily EVI
2010-09-01T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,266.75,0.21305951723937608,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,1.9962247232691808,-0.18296759935958665,9,NA,2010,148.50199832674116,obs relative to whole year - MOD09 daily EVI
2011-09-27T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,267.33,0.17269520349602482,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,1.0408958833808142,-0.034073047839922314,9,NA,2011,22.295999900903553,obs relative to whole year - MOD09 daily EVI
2023-07-28T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,273.66,0.139835383662271,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,0.26318085122839435,1.5909312816764694,7,NA,2023,92.38149721175432,obs relative to whole year - MOD09 daily EVI
2014-04-07T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,268.88,0.10402560630309,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,-0.5843527716327674,0.36383480535919444,4,NA,2014,72.74000030360185,obs relative to whole year - MOD09 daily EVI
2015-04-14T07:00:00Z,D-21-20 13CBD1 [TW-8],regional,269.5,0.13400612126726777,0.12871553256318086,0.04225174835930627,0.3282567963471442,267.46272727272725,3.8953742368698037,0.014564176012823483,0.12521585282332157,0.5229979466388411,4,NA,2015,209.01600072789006,obs relative to whole year - MOD09 daily EVI
2000-07-16T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,227.93,0.14009269684987827,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.18728083845702453,-1.2336615736119572,7,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2000-09-04T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.09,0.18216254504018967,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,1.1279714578553302,-1.195783904140882,9,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2000-09-06T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.5,0.16893221519178958,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.8321385106187492,-1.0987223761212501,9,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2002-07-14T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.44,0.1109853399961348,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.4635657589428979,-1.1129265021729042,7,NA,2002,66.97500021755695,obs relative to whole year - MOD09 daily EVI
2002-09-02T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.46,0.16999624157969295,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.8559303635716076,-1.1081917934890173,9,NA,2002,66.97500021755695,obs relative to whole year - MOD09 daily EVI
2003-07-20T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,229.04,0.10857563489142436,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.5174472699306025,-0.9708852416563702,7,NA,2003,106.98100044764578,obs relative to whole year - MOD09 daily EVI
2003-09-14T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,229.2,0.1422624098430208,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.23579607555041257,-0.933007572185295,9,NA,2003,106.98100044764578,obs relative to whole year - MOD09 daily EVI
2005-07-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,230.49,0.1178793333720458,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.3094146227282671,-0.6276188620747389,7,NA,2005,109.44399979140144,obs relative to whole year - MOD09 daily EVI
2005-09-20T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,230.54,0.18690638705742257,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,1.2340447592214672,-0.6157820903650316,9,NA,2005,109.44399979140144,obs relative to whole year - MOD09 daily EVI
2006-08-20T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,231.29,0.24271844660194175,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,2.482014103568185,-0.43823051471936236,8,NA,2006,43.637000038288534,obs relative to whole year - MOD09 daily EVI
2007-08-09T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,231.76,0.20321799204474084,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,1.5987756641082274,-0.32696486064807656,8,NA,2007,89.00799971423112,obs relative to whole year - MOD09 daily EVI
2007-09-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,231.71,0.17297166122900215,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.9224613702968267,-0.3388016323577838,9,NA,2007,89.00799971423112,obs relative to whole year - MOD09 daily EVI
2011-09-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,233.59,0.1566006439652649,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.5564019944621418,0.10626098392735946,9,NA,2011,25.51499973784666,obs relative to whole year - MOD09 daily EVI
2023-07-28T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,240.1,0.13233221138632376,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.013754757627860376,1.6474086605317666,7,NA,2023,94.47149829939008,obs relative to whole year - MOD09 daily EVI
2002-07-14T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,94.94,0.09991092636579572,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.7198913347399813,-1.391457320594747,7,NA,2002,58.7039997279644,obs relative to whole year - MOD09 daily EVI
2004-07-05T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,95.62,0.10923426506419907,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.42198975821466156,-0.18595512579376475,7,NA,2004,115.59299954771996,obs relative to whole year - MOD09 daily EVI
2007-08-09T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,175.63,0.19155143980718,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,1.8467263981431763,-0.3794541500420266,8,NA,2007,90.66199986636639,obs relative to whole year - MOD09 daily EVI
2005-04-24T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,95.76,0.09511289823693164,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.87319909176121,0.06223650254761242,4,NA,2005,119.3679997593863,obs relative to whole year - MOD09 daily EVI
2002-09-02T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,94.94,0.1275480489225393,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,0.16317669985660968,-1.391457320594747,9,NA,2002,58.7039997279644,obs relative to whole year - MOD09 daily EVI
2003-04-06T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.92,0.08867250694423248,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.9624853806438104,-0.9992934937596784,4,NA,2003,106.98100044764578,obs relative to whole year - MOD09 daily EVI
2000-05-29T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,227.77,0.1231369128549806,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.19185404399823117,-1.2715392430830326,5,NA,2000,NA,obs relative to whole year - MOD09 daily EVI
2005-06-12T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,95.86,0.1234567901234568,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,0.032451807664450695,0.23951623707715675,6,NA,2005,119.3679997593863,obs relative to whole year - MOD09 daily EVI
2007-09-27T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,175.65,0.15969088600070253,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,0.9707800481770631,-0.37416511792921514,9,NA,2007,90.66199986636639,obs relative to whole year - MOD09 daily EVI
2003-07-20T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,95.37,0.08947196870925686,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-1.0534394384570054,-0.6291544621176508,7,NA,2003,98.3529989416711,obs relative to whole year - MOD09 daily EVI
2001-05-28T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.18,0.15153775390964916,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.4431947121154581,-1.1744777150634007,5,NA,2001,156.462000194937,obs relative to whole year - MOD09 daily EVI
2011-09-27T07:00:00Z,D-21-21 17BCC1 [TW-9],regional,177.77,0.16987594889835217,0.12438097237369025,0.0363727228359477,0.2924299604819737,177.0648717948718,3.7814102038754633,0.02135607230019174,1.2507993072132217,0.18647228602851335,9,NA,2011,27.621000450104475,obs relative to whole year - MOD09 daily EVI
2006-05-11T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,96.02,0.0992640237491496,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.7405613238491658,0.5231638123244378,5,NA,2006,34.48800003330689,obs relative to whole year - MOD09 daily EVI
2002-05-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,228.36,0.10425427022010846,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.614073889330724,-1.1318653369084386,5,NA,2002,66.97500021755695,obs relative to whole year - MOD09 daily EVI
2003-05-26T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,229.05,0.11343255404172305,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.4088455401788378,-0.9685178873144233,5,NA,2003,106.98100044764578,obs relative to whole year - MOD09 daily EVI
2004-05-13T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,229.72,0.13962899658154035,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.17691240330925015,-0.8099051464042951,5,NA,2004,140.02499988675117,obs relative to whole year - MOD09 daily EVI
2004-07-05T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,229.77,0.12090769114269127,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.24169990851914325,-0.7980683746945811,7,NA,2004,140.02499988675117,obs relative to whole year - MOD09 daily EVI
2005-06-12T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,230.49,0.13507803628489187,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.0751519776251549,-0.6276188620747389,6,NA,2005,109.44399979140144,obs relative to whole year - MOD09 daily EVI
2006-05-11T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,231.06,0.10755186268346684,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.5403390309864011,-0.49267966458403184,5,NA,2006,43.637000038288534,obs relative to whole year - MOD09 daily EVI
2006-07-02T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,231.23,0.11152943603496744,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.45139965752350864,-0.45243464077101647,7,NA,2006,43.637000038288534,obs relative to whole year - MOD09 daily EVI
2011-06-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,233.34,0.1284548435612318,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.07294399927092983,0.04707712537880302,6,NA,2011,25.51499973784666,obs relative to whole year - MOD09 daily EVI
2012-06-20T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,234.03,0.11524319522246625,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.3683592240382044,0.21042457497281822,6,NA,2012,61.02679958939552,obs relative to whole year - MOD09 daily EVI
2013-06-12T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,234.78,0.12168668954996188,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.2242813409281519,0.3879761506184875,6,NA,2013,64.79960135917645,obs relative to whole year - MOD09 daily EVI
2014-06-30T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,235.44,0.12843918745178712,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.07329407315815327,0.5442215371866757,6,NA,2014,80.64299908280373,obs relative to whole year - MOD09 daily EVI
2016-04-18T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,236.57,0.1382364144235653,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.14577397450336085,0.8117325778261496,4,NA,2016,88.08200087025762,obs relative to whole year - MOD09 daily EVI
2016-06-27T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,236.61,0.14278987313722233,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.24759026531519945,0.8212019951939235,6,NA,2016,88.08200087025762,obs relative to whole year - MOD09 daily EVI
2017-06-26T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,236.98,0.11476280387066322,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.3791008753091318,0.9087941058457814,6,NA,2017,75.13400053977966,obs relative to whole year - MOD09 daily EVI
2018-04-17T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,237.53,0.09061105545942992,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.9191390297074952,1.0389985946526081,4,NA,2018,153.61699910461903,obs relative to whole year - MOD09 daily EVI
2018-06-20T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,237.66,0.10888367208253535,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.5105594938018869,1.0697742010978564,6,NA,2018,153.61699910461903,obs relative to whole year - MOD09 daily EVI
2019-06-25T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,238.31,0.12916692824408313,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.057021636576744215,1.2236522333241044,6,NA,2019,100.17200048081577,obs relative to whole year - MOD09 daily EVI
2020-06-23T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,239.02,0.17135112459259738,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,0.8862258315955409,1.3917343916020066,6,NA,2020,199.19200205802917,obs relative to whole year - MOD09 daily EVI
2021-06-28T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,239.62,0.10868604753910048,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.5149784199965117,1.5337756521185408,6,NA,2021,54.00889896973968,obs relative to whole year - MOD09 daily EVI
2022-04-22T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,240.01,0.11240718378253384,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.43177303399497746,1.6261024714542855,4,NA,2022,113.45399787212955,obs relative to whole year - MOD09 daily EVI
2022-07-05T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,240.2,0.11380409753793468,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.40053774976315426,1.671082203951188,7,NA,2022,113.45399787212955,obs relative to whole year - MOD09 daily EVI
2023-05-11T07:00:00Z,D-21-20 11BCD1 [TW-7],regional,240.14,0.12837272537126126,0.13171706698776608,0.0447223001088504,0.3395330698716835,233.14114035087718,4.224124721352725,0.01811831543328398,-0.07478017920288016,1.6568780778995338,5,NA,2023,94.47149829939008,obs relative to whole year - MOD09 daily EVI
2003-09-14T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,95.42,0.1329854745451981,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,0.33691464048367564,-0.5405145948528787,9,NA,2003,98.3529989416711,obs relative to whole year - MOD09 daily EVI
2006-07-02T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,96.1,0.11035951059127902,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.386035640560158,0.6649875999480783,7,NA,2006,34.48800003330689,obs relative to whole year - MOD09 daily EVI
2008-05-15T07:00:00Z,D-21-21 16AAD1 [MW-5],regional,96.45,0.11747776033490322,0.12244115536999184,0.031296708151562685,0.2556061159092342,95.72489361702128,0.5640802670726526,0.0058927228410348515,-0.15859160046647888,1.2854666708015339,5,NA,2008,84.29100100498181,obs relative to whole year - MOD09 daily EVI
